epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_runtime,eval_samples_per_second,eval_steps_per_second
30.0,61590,1.9292,0.0400009741841208,74.4019775390625,1.7469223737716675,0.9977466504263094,0.9973969916757778,0.9974742308074176,0.9974308493470315,0.5,0.25,0.5,0.3333333333333333,0.58,8210,0,8210,0,0.008423296734690666,1.7410963773727417,15.7915,1039.799,32.549
31.0,63643,1.8449,0.0380009741841208,78.95152282714844,1.5888946056365967,0.998964677222899,0.9985904571447637,0.9986699029068858,0.9986295762892237,0.5,0.25,0.5,0.3333333333333333,0.6,0,8210,0,8210,0.006245278753340244,1.5801849365234375,15.789,1039.967,32.554
32.0,65696,1.7747,0.0360009741841208,64.56153869628906,1.531982421875,0.993727161997564,0.9895483999660931,0.9882468176079636,0.9883954926517201,0.5,0.25,0.5,0.3333333333333333,0.62,8210,0,8210,0,0.013594760559499264,1.520478367805481,15.6469,1049.408,32.85
33.0,67749,1.6908,0.0340009741841208,73.77701568603516,1.4823038578033447,0.9990255785627283,0.9986484668621696,0.9987010963748065,0.9986712318115459,0.5,0.25,0.5,0.3333333333333333,0.64,0,8210,0,8210,0.0058131469413638115,1.4742310047149658,15.6054,1052.198,32.937
34.0,69802,1.607,0.0320009741841208,115.15809631347656,1.5362879037857056,0.9982338611449452,0.9969816745702615,0.9976198344527062,0.9972931157177665,0.5,0.25,0.5,0.3333333333333333,0.66,8210,0,8210,0,0.006779376417398453,1.531612753868103,15.6635,1048.294,32.815
35.0,71855,1.5293,0.0300009741841208,119.8922348022461,1.4123594760894775,0.9990255785627283,0.9988714229740768,0.9987769435576964,0.9988240661165279,0.5,0.25,0.5,0.3333333333333333,0.68,0,8210,0,8210,0.005064209923148155,1.4051859378814697,15.6267,1050.769,32.893
36.0,73908,1.4713,0.0280009741841208,69.57638549804688,1.077904462814331,0.9987819732034104,0.9981291829425999,0.9983590654121671,0.9982410886262076,0.5,0.25,0.5,0.3333333333333333,0.7,8210,0,8210,0,0.005804968997836113,1.0733206272125244,15.6821,1047.053,32.776
37.0,75961,1.3843,0.0260009741841208,72.32060241699219,1.3639687299728394,0.998721071863581,0.9984711744289676,0.9983480972275008,0.9984082695439134,0.5,0.25,0.5,0.3333333333333333,0.72,8210,0,8210,0,0.005863115191459656,1.3599920272827148,15.714,1044.925,32.71
38.0,78014,1.3074,0.0240009741841208,83.04339599609375,1.1276261806488037,0.9987819732034104,0.9985327172037439,0.9985905078423195,0.9985609046993865,0.5,0.25,0.5,0.3333333333333333,0.74,0,8210,0,8210,0.005424102768301964,1.1206896305084229,15.6559,1048.804,32.831
39.0,80067,1.2404,0.0220009741841208,99.05615997314453,0.95921790599823,0.9987819732034104,0.9985111870744522,0.9984235248756964,0.9984659850719004,0.5,0.25,0.5,0.3333333333333333,0.76,8210,0,8210,0,0.005016717594116926,0.9552290439605713,15.7138,1044.944,32.71
40.0,82120,1.1578,0.0200009741841208,91.46810150146484,1.1271837949752808,0.9985383678440926,0.9977198515783242,0.9977353062371954,0.9977168557164209,0.5,0.25,0.5,0.3333333333333333,0.78,8210,0,8210,0,0.0050531066954135895,1.1235147714614868,15.6506,1049.159,32.842
41.0,84173,1.0844,0.0180009741841208,59.70376968383789,1.1300495862960815,0.99884287454324,0.9987774874675259,0.9986261083827945,0.9987002679971682,0.5,0.25,0.5,0.3333333333333333,0.8,0,8210,0,8210,0.0051290919072926044,1.123422622680664,15.821,1037.86,32.488
42.0,86226,1.0262,0.0160009741841208,43.74124526977539,0.8372558355331421,0.9984165651644337,0.9980754203455343,0.9977725385523459,0.9979196894396375,0.5,0.25,0.5,0.3333333333333333,0.82,0,8210,0,8210,0.005395673681050539,0.8310748934745789,15.6362,1050.125,32.872
43.0,88279,0.9628,0.0140009741841208,38.329811096191406,0.840410590171814,0.9987819732034104,0.9984503645157631,0.9984686419791768,0.9984559533960091,0.5,0.25,0.5,0.3333333333333333,0.84,0,8210,0,8210,0.005028778687119484,0.8345741033554077,15.6124,1051.729,32.923
44.0,90332,0.9063,0.0120009741841208,79.94426727294922,0.840947687625885,0.99884287454324,0.9984985106557197,0.9984385848299145,0.9984660338909234,0.5,0.25,0.5,0.3333333333333333,0.86,8210,0,8210,0,0.0044835456646978855,0.8372032046318054,15.6295,1050.578,32.887
45.0,92385,0.8543,0.0100009741841208,70.39116668701172,0.9146595001220703,0.998721071863581,0.9981013280411399,0.9981487074369877,0.9981164557911973,0.5,0.25,0.5,0.3333333333333333,0.88,0,8210,0,8210,0.004526690114289522,0.9091282486915588,15.6699,1047.87,32.802
46.0,94438,0.8143,0.0080009741841208,54.5604248046875,0.775092363357544,0.9990864799025578,0.9987069873344161,0.9986829758623635,0.9986933569257211,0.5,0.25,0.5,0.3333333333333333,0.9,8210,0,8210,0,0.004253901541233063,0.7713943719863892,15.6218,1051.096,32.903
47.0,96491,0.7767,0.006000974184120799,29.69533348083496,0.7106344699859619,0.9990864799025578,0.9987902212249439,0.9987316416805669,0.9987598635217299,0.5,0.25,0.5,0.3333333333333333,0.92,8210,0,8210,0,0.003750102361664176,0.7070952653884888,15.6427,1049.69,32.859
48.0,98544,0.7483,0.0040009741841207985,38.35160827636719,0.6967863440513611,0.998964677222899,0.9984189565040186,0.9984471155177549,0.9984316181351727,0.49987819732034106,0.4991566741282003,0.49987819732034106,0.36380000102289456,0.94,307,7903,309,7901,0.003386551747098565,0.6933670043945312,15.6161,1051.477,32.915
49.0,100597,0.7251,0.002000974184120799,29.5164852142334,0.7105783224105835,0.998721071863581,0.9981219461820617,0.9981509607407659,0.9981314189161512,0.5,0.25,0.5,0.3333333333333333,0.96,8210,0,8210,0,0.0032896522898226976,0.7075141668319702,15.636,1050.139,32.873
50.0,102650,0.7073,9.74184120798831e-07,22.855985641479492,0.6963838934898376,0.9991473812423873,0.9987519877897604,0.9986933802786692,0.9987220667211569,0.49634591961023145,0.4890990996732651,0.49634591961023145,0.3959550078306363,0.98,7422,788,7482,728,0.0030096552800387144,0.6933937072753906,15.5961,1052.826,32.957
