epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
11.0,22583,1.7007,0.0780009741841208,7.140975475311279,0.7718300223350525,0.7370280146163216,0.741058467893878,0.7247890658150283,0.7269235364230405,0.5029232643118149,0.7507329587099927,0.5029232643118149,0.33979676150358723,0.04000000000000001,48,8162,0,8210,0.012413195334374905,0.7587621808052063,804,1,3,16,22,36,2,0,0,27,1,1,413,185,4,17,27,0,0,0,1,0,2,142,456,0,8,26,0,0,0,0,0,0,0,0,566,32,38,14,18,4,0,74,12,1,1,4,1173,595,0,0,0,25,1,30,6,1,4,371,1311,0,0,0,43,16,7,0,0,21,0,2,2544,68,4,80,152,0,0,0,130,0,0,25,1668,147,0,10,0,0,0,82,0,0,142,343,1409,0,0,29,2,1,0,367,177,0,0,0,835,13,19,1,6,52,141,290,63,4,15,114,923,16.3228,1005.957,31.49
12.0,24636,1.7473,0.0760009741841208,7.902933120727539,0.8667492866516113,0.7225943970767357,0.7260784410352726,0.711248725239128,0.7144574255287368,0.4171741778319123,0.3122106534428809,0.4171741778319123,0.32250374530016973,0.0484,6494,1716,7854,356,0.012565326876938343,0.854457437992096,769,1,3,17,14,80,3,0,0,23,2,2,394,211,4,11,22,0,0,0,4,0,1,119,487,0,2,25,0,0,0,0,0,0,0,3,527,17,6,1,30,7,1,154,5,3,1,6,1221,535,0,0,0,26,15,11,9,3,5,466,1189,0,0,0,67,32,12,0,0,37,0,4,2449,54,2,98,222,0,0,0,116,0,0,23,1547,283,0,11,0,0,0,90,0,0,142,239,1505,0,0,27,4,1,0,338,219,0,0,0,812,23,13,0,6,47,137,289,57,3,18,93,965,16.5882,989.862,30.986
13.0,26689,1.8299,0.0740009741841208,8.574935913085938,1.2691994905471802,0.7323386114494519,0.7364347309307189,0.7244680857902677,0.7245873589501518,0.5,0.25,0.5,0.3333333333333333,0.0576,0,8210,0,8210,0.011300191283226013,1.2561845779418945,792,0,1,16,14,51,3,0,0,32,3,5,375,221,1,29,13,0,0,0,4,0,8,99,494,0,10,23,0,0,0,0,0,0,0,0,618,15,11,1,20,0,0,81,7,3,0,4,1149,599,0,0,0,34,16,22,3,2,2,402,1239,2,0,0,82,28,18,0,0,37,0,0,2566,58,1,43,155,0,0,0,121,0,0,31,1446,377,0,5,0,0,0,97,0,1,116,231,1531,0,0,23,2,1,0,306,235,0,0,0,835,22,19,1,1,55,83,264,99,1,14,111,980,16.339,1004.959,31.459
14.0,28742,1.8867,0.07200097418412081,23.807722091674805,0.9235567450523376,0.7347137637028015,0.734155423764993,0.7261396880090322,0.7256221321367149,0.5003654080389769,0.750091385402705,0.5003654080389769,0.33414483728163497,0.06760000000000001,6,8204,0,8210,0.010290399193763733,0.9121401906013489,786,2,2,16,10,40,2,0,0,47,7,7,400,196,4,16,20,0,0,0,5,0,5,146,457,0,3,23,0,0,0,0,0,0,0,0,624,15,22,1,18,2,0,64,9,2,5,5,1179,560,0,0,0,42,10,24,5,5,6,405,1222,2,0,0,94,19,7,0,0,67,0,2,2519,47,0,65,171,0,0,0,101,0,0,33,1489,355,0,2,0,0,0,79,0,0,167,164,1566,0,0,26,7,0,0,277,228,0,0,0,861,25,9,1,2,65,84,290,82,1,14,119,961,16.3951,1001.521,31.351
15.0,30795,1.9486,0.07000097418412081,16.717533111572266,0.8082176446914673,0.7203410475030451,0.7218581140205964,0.719123662434423,0.71584740492951,0.5156516443361754,0.5226031285617172,0.5156516443361754,0.47531018254012725,0.07840000000000001,6510,1700,6253,1957,0.011473962105810642,0.7970017194747925,812,2,5,16,29,29,1,0,1,14,3,3,418,199,9,9,9,0,0,0,1,0,2,146,463,0,3,20,0,0,0,0,0,0,0,0,606,18,14,1,19,3,0,85,5,7,5,12,1287,460,0,0,0,30,6,22,6,8,7,538,1136,0,0,0,49,16,17,0,0,65,0,2,2351,53,1,184,205,0,0,0,98,0,0,16,1543,316,0,7,0,0,0,82,0,0,67,379,1448,0,0,23,6,0,0,433,124,0,0,0,819,19,12,2,2,62,172,246,40,1,11,135,945,16.8517,974.383,30.501
16.0,32848,1.9984,0.06800097418412081,22.064550399780273,1.1339759826660156,0.7440316686967113,0.7443353748080674,0.7356012346494896,0.7349569577310682,0.512911084043849,0.5208598017865804,0.512911084043849,0.4616234007987545,0.09,6745,1465,6533,1677,0.009910687804222107,1.1245001554489136,824,0,4,18,17,35,3,0,1,7,3,8,409,189,6,10,22,0,0,0,4,0,4,142,462,0,2,24,0,0,0,0,0,1,0,0,631,13,11,1,27,9,0,53,7,4,2,7,1208,538,0,0,0,39,7,30,4,5,6,435,1202,0,0,0,82,18,7,0,0,49,0,0,2580,62,2,67,111,0,0,0,59,0,0,24,1468,428,0,1,0,0,0,61,0,0,120,139,1656,0,0,46,2,0,0,365,153,0,0,0,838,20,17,1,2,58,137,243,57,5,23,146,939,16.6866,984.02,30.803
17.0,34901,2.0802,0.0660009741841208,17.30375099182129,1.0964205265045166,0.7435444579780756,0.7444402591137536,0.7320300341787992,0.7334819066543612,0.5,0.25,0.5,0.3333333333333333,0.1024,0,8210,0,8210,0.010342652909457684,1.0845240354537964,826,1,3,19,8,39,3,0,1,8,4,5,396,208,7,4,25,0,0,0,3,0,6,125,481,0,0,22,0,0,0,0,0,0,0,0,587,17,11,0,24,7,0,100,10,3,3,11,1204,541,0,0,0,35,5,33,5,3,8,451,1191,1,0,0,71,19,4,0,0,19,0,0,2631,63,4,39,118,0,0,0,61,0,0,27,1441,449,0,2,0,0,0,56,0,0,121,141,1658,0,0,44,4,1,0,342,172,0,0,0,843,18,23,1,3,43,123,246,66,5,35,132,951,16.4803,996.342,31.189
18.0,36954,2.1364,0.0640009741841208,29.958295822143555,1.0026001930236816,0.7388550548112058,0.745321856819913,0.7265883346056017,0.7309858210223564,0.4968331303288672,0.4636711072806872,0.4968331303288672,0.34805467746578683,0.11560000000000002,157,8053,209,8001,0.010223007760941982,0.9913101196289062,806,2,5,19,20,35,4,0,1,17,3,2,386,212,6,24,16,0,0,0,2,0,3,119,482,0,7,23,0,0,0,0,0,0,0,0,584,25,12,1,20,6,0,98,4,2,3,7,1231,530,0,0,0,24,11,25,4,5,3,457,1204,4,0,0,55,25,7,0,0,27,0,0,2626,62,3,35,118,0,0,0,62,0,0,50,1491,376,0,1,0,0,0,41,0,0,164,253,1518,0,0,35,4,2,0,351,182,0,0,0,831,19,18,1,1,44,120,255,85,3,33,95,973,16.584,990.11,30.994
19.0,39007,2.1921,0.062000974184120795,21.63181495666504,1.6249176263809204,0.7253349573690622,0.7300436973324043,0.7180834430817522,0.7179545221265441,0.5,0.25,0.5,0.3333333333333333,0.1296,0,8210,0,8210,0.01100988034158945,1.6113505363464355,795,0,5,19,14,38,2,0,0,35,4,3,366,241,6,15,14,0,0,0,3,0,4,103,503,0,2,22,0,0,0,0,0,1,0,1,597,16,24,0,18,5,0,84,4,2,4,6,1210,557,0,0,0,27,2,23,3,7,5,477,1185,0,0,0,68,14,8,0,0,43,0,1,2511,64,0,89,162,0,0,0,83,0,0,45,1439,412,0,1,0,0,0,76,0,1,169,187,1543,0,0,38,4,5,0,339,184,0,0,0,843,11,19,3,3,51,120,304,50,3,18,139,918,16.439,998.847,31.267
20.0,41060,2.2621,0.06000097418412081,46.89290237426758,1.200722336769104,0.735931790499391,0.7453565444818985,0.7261930562800477,0.7303920090389688,0.5072472594397077,0.7289256225458196,0.5072472594397077,0.34985702373784283,0.1444,125,8085,6,8204,0.012541570700705051,1.1866345405578613,810,0,2,11,13,53,1,0,1,17,4,3,366,228,0,11,37,0,0,0,3,0,3,92,507,0,6,26,0,0,0,0,0,0,0,0,578,15,14,0,21,6,0,112,3,1,1,1,1187,580,0,0,0,25,14,21,0,4,0,441,1199,0,0,0,78,39,5,0,0,34,0,0,2551,52,4,76,156,0,0,0,66,0,0,29,1406,469,0,10,0,0,0,42,0,0,137,160,1637,0,0,32,2,0,0,324,180,0,0,0,861,25,16,0,1,42,101,275,47,1,30,133,982,16.479,996.418,31.191
21.0,43113,2.2766,0.058000974184120806,40.786685943603516,1.6481198072433472,0.7204628501827041,0.7324379475572812,0.7104662140857726,0.7165612913636559,0.5,0.25,0.5,0.3333333333333333,0.16000000000000003,8210,0,8210,0,0.010751010850071907,1.6386895179748535,739,1,4,17,26,62,2,0,1,56,4,1,387,213,0,15,28,0,0,0,4,0,1,117,488,0,6,22,0,0,0,0,0,0,0,1,583,17,13,0,32,4,0,96,1,2,2,3,1216,549,0,0,0,37,2,16,3,3,0,475,1185,0,0,0,86,14,8,0,0,28,0,0,2559,74,1,52,156,0,0,0,47,0,0,47,1553,329,0,4,0,0,0,42,0,0,125,477,1332,0,0,29,4,2,0,363,168,0,0,0,846,12,12,2,2,46,133,266,63,4,21,137,942,16.2861,1008.219,31.561
22.0,45166,2.2975,0.056000974184120804,24.907344818115234,1.5104259252548218,0.7375761266747869,0.7471776149550252,0.7266606593049766,0.730906900795646,0.5,0.25,0.5,0.3333333333333333,0.17639999999999997,0,8210,0,8210,0.011191781610250473,1.4970488548278809,808,0,4,17,20,42,2,0,2,15,2,2,368,234,0,11,31,0,0,0,2,0,3,105,501,0,3,22,0,0,0,0,0,0,0,0,600,17,13,0,21,10,0,85,7,1,4,2,1262,503,0,0,0,32,1,29,2,4,0,532,1123,0,0,0,73,19,4,0,0,19,0,0,2644,70,6,39,96,0,0,0,34,0,0,23,1384,536,0,3,0,0,0,23,0,0,82,251,1620,0,0,43,3,2,0,374,143,0,0,0,846,13,23,0,2,42,136,227,55,4,34,150,955,16.2329,1011.528,31.664
23.0,47219,2.3371,0.0540009741841208,65.7647705078125,1.4487388134002686,0.730937880633374,0.7402157195973569,0.7222444034303619,0.7260546879655908,0.5,0.25,0.5,0.3333333333333333,0.1936,0,8210,0,8210,0.0108565678820014,1.4357943534851074,793,0,4,18,18,52,2,0,0,22,3,1,391,209,4,20,21,0,0,0,2,0,2,120,484,0,6,22,0,0,0,0,0,0,0,2,614,14,6,1,25,5,0,79,7,3,1,7,1243,508,0,0,0,37,6,25,4,5,1,499,1159,0,0,0,74,15,4,0,0,24,0,0,2660,61,1,40,88,0,0,0,52,0,0,90,1419,418,0,1,0,0,0,42,0,0,207,281,1446,0,0,34,4,1,0,363,158,0,0,0,851,13,23,0,2,55,116,256,76,3,24,131,942,16.2946,1007.697,31.544
