epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_runtime,eval_samples_per_second,eval_steps_per_second
1.0,2053,6.2615,0.0980009741841208,144.75099182128906,5.498991966247559,0.9947015834348356,0.993923289290827,0.9933259361848957,0.9935902492870873,0.5,0.25,0.5,0.3333333333333333,0.0,0,8210,0,8210,0.010401708073914051,5.479240894317627,15.8754,1034.304,32.377
2.0,4106,5.8132,0.0960009741841208,57.51070785522461,3.2350547313690186,0.9956151035322777,0.9925126572706747,0.9925895501658545,0.9924578823992106,0.5,0.25,0.5,0.3333333333333333,0.02,8210,0,8210,0,0.008173177018761635,3.2304446697235107,15.6038,1052.307,32.941
3.0,6159,5.493,0.0940009741841208,154.94569396972656,5.455296516418457,0.996285018270402,0.994971568210768,0.9943749073845489,0.9946523708820515,0.5,0.25,0.5,0.3333333333333333,0.04,0,8210,0,8210,0.0093696815893054,5.43665075302124,15.63,1050.545,32.886
4.0,8212,5.3432,0.0920009741841208,141.83340454101562,5.633516788482666,0.9972594397076736,0.9965463336772186,0.9965346184835112,0.9965331722245935,0.5,0.25,0.5,0.3333333333333333,0.06,8210,0,8210,0,0.00728632602840662,5.633492946624756,15.6906,1046.488,32.759
5.0,10265,5.0996,0.0900009741841208,122.36880493164062,4.302587985992432,0.9976248477466504,0.9967346293625986,0.9963746559968271,0.9965421031420177,0.5,0.25,0.5,0.3333333333333333,0.08,0,8210,0,8210,0.00765139190480113,4.287642478942871,15.6215,1051.112,32.903
6.0,12318,4.9259,0.0880009741841208,75.22299194335938,4.185935974121094,0.997442143727162,0.9966678721784716,0.9962869612379234,0.9964685466562322,0.5,0.25,0.5,0.3333333333333333,0.1,0,8210,0,8210,0.008483227342367172,4.170345306396484,15.6395,1049.908,32.866
7.0,14371,4.7422,0.08600097418412081,150.8676300048828,4.801191806793213,0.9979902557856273,0.9978083321090352,0.9971285564172874,0.9974575337287984,0.5,0.25,0.5,0.3333333333333333,0.12,8210,0,8210,0,0.008560883812606335,4.798183917999268,15.5881,1053.369,32.974
8.0,16424,4.5545,0.08400097418412081,79.18443298339844,3.874807357788086,0.9979902557856273,0.9977138728470808,0.9974260517772787,0.997567536279605,0.5,0.25,0.5,0.3333333333333333,0.14,8210,0,8210,0,0.008815763518214226,3.8709218502044678,15.6481,1049.33,32.847
9.0,18477,4.4318,0.0820009741841208,143.7702178955078,4.9537787437438965,0.9913520097442143,0.9877390737526425,0.9884058572690094,0.9878786594309024,0.5,0.25,0.5,0.3333333333333333,0.16,8210,0,8210,0,0.021770989522337914,4.938048362731934,15.5848,1053.592,32.981
10.0,20530,4.3041,0.0800009741841208,133.22557067871094,3.800178050994873,0.9977466504263094,0.9971617548032807,0.9965194741163338,0.9968367657983382,0.5,0.25,0.5,0.3333333333333333,0.18,0,8210,0,8210,0.008635335601866245,3.7850983142852783,15.6358,1050.151,32.873
11.0,22583,4.1859,0.0780009741841208,105.80712127685547,3.6929633617401123,0.9644945188794154,0.9690067144402033,0.9631644244723424,0.9625930056667077,0.5,0.25,0.5,0.3333333333333333,0.2,8210,0,8210,0,0.043690890073776245,3.653905153274536,15.581,1053.844,32.989
12.0,24636,4.074,0.0760009741841208,119.95804595947266,3.714759588241577,0.984652862362972,0.9850973850354467,0.985150025529073,0.9846172222868419,0.5,0.25,0.5,0.3333333333333333,0.22,0,8210,0,8210,0.021834388375282288,3.686629295349121,15.5974,1052.741,32.954
13.0,26689,3.9134,0.0740009741841208,94.71714782714844,3.3356173038482666,0.9971985383678441,0.9969644916224911,0.9966630291326054,0.9968033957247726,0.5,0.25,0.5,0.3333333333333333,0.24,0,8210,0,8210,0.00882040522992611,3.3211610317230225,15.5533,1055.726,33.048
14.0,28742,3.8618,0.07200097418412081,66.80110168457031,4.100921154022217,0.9964677222898903,0.9957177804084156,0.9954337979027702,0.9955487126729082,0.5,0.25,0.5,0.3333333333333333,0.26,8210,0,8210,0,0.011638892814517021,4.094984531402588,15.5211,1057.912,33.116
15.0,30795,3.7066,0.07000097418412081,82.12033081054688,2.5964465141296387,0.9700974421437272,0.9636493937675372,0.952789823582193,0.952205364005997,0.5,0.25,0.5,0.3333333333333333,0.28,8210,0,8210,0,0.03614569827914238,2.5635876655578613,15.7198,1044.539,32.698
