epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
11.0,22583,1.6262,0.0780009741841208,7.067890167236328,0.8228538632392883,0.7484165651644337,0.7421107979993717,0.7410888222228041,0.7381124672764657,0.5004263093788064,0.7501066227990008,0.5004263093788064,0.3342799881010556,0.04000000000000001,7,8203,0,8210,0.01236401591449976,0.8097313642501831,829,1,3,24,20,15,1,0,0,4,15,1,454,152,4,14,22,0,0,0,1,0,3,139,456,3,5,28,0,0,0,0,0,2,0,0,577,11,1,1,5,8,0,141,10,5,1,17,1256,488,0,0,0,22,13,22,14,4,23,439,1186,2,0,0,63,29,12,0,0,62,0,1,2439,56,7,103,198,0,0,0,80,0,0,16,1654,226,0,4,0,0,0,87,0,0,66,183,1630,0,10,44,8,5,0,435,76,0,0,0,826,30,22,1,1,87,118,242,40,0,12,123,982,17.4019,943.576,29.537
12.0,24636,1.6732,0.0760009741841208,16.65903091430664,0.9603381752967834,0.747442143727162,0.7436887993885208,0.7360120097347871,0.7341750058271508,0.5026187576126675,0.6961114351581812,0.5026187576126675,0.339763813012378,0.0484,49,8161,6,8204,0.012266868725419044,0.947044312953949,770,5,10,24,30,55,3,0,0,9,6,0,425,201,7,6,9,0,0,0,0,0,1,128,480,4,2,19,0,0,0,0,0,1,0,0,582,16,2,0,6,4,0,135,2,16,11,15,1247,505,0,0,0,16,0,11,12,13,22,436,1216,2,0,0,51,19,14,0,0,72,0,11,2458,49,3,62,209,0,0,0,86,0,0,18,1683,187,0,6,0,0,0,87,0,0,77,121,1687,0,4,34,5,5,0,352,208,0,0,0,804,16,9,1,2,82,120,336,44,0,7,106,921,17.3617,945.76,29.605
13.0,26689,1.73,0.0740009741841208,11.090810775756836,0.8148125410079956,0.7578562728380024,0.7617596733796024,0.7466507117418973,0.7479057758269214,0.5110231425091352,0.5192920789412017,0.5110231425091352,0.45233874519668704,0.0576,6883,1327,6702,1508,0.01052333228290081,0.8045907020568848,767,2,5,15,44,49,3,0,0,13,14,1,424,186,0,26,10,0,0,0,1,0,3,118,477,0,13,23,0,0,0,0,0,1,0,0,648,27,3,0,4,2,0,61,5,4,3,8,1260,511,0,0,0,20,1,11,7,2,8,447,1222,4,0,0,65,16,5,0,0,60,0,2,2589,42,3,55,122,0,0,0,71,1,0,26,1698,177,0,7,0,0,0,65,0,0,105,172,1626,0,8,26,3,9,0,400,156,0,0,0,809,21,13,0,2,77,145,277,61,0,10,119,924,17.4663,940.097,29.428
14.0,28742,1.81,0.07200097418412081,25.67113494873047,1.1938402652740479,0.7404993909866017,0.738273209518212,0.7348121931647579,0.7305127080667126,0.5,0.25,0.5,0.3333333333333333,0.06760000000000001,0,8210,0,8210,0.013234410434961319,1.1789133548736572,774,0,6,23,20,35,3,0,0,43,8,1,405,211,7,12,11,0,0,0,1,0,5,105,494,8,3,19,0,0,0,0,0,2,0,0,625,5,1,1,8,6,0,98,6,7,9,17,1155,588,0,0,0,27,3,19,10,7,32,322,1309,3,0,0,69,11,4,0,0,96,0,5,2390,50,9,116,208,0,0,0,39,0,0,13,1612,305,0,11,0,0,0,50,0,0,46,193,1676,0,11,39,5,12,0,331,211,0,0,0,814,12,18,0,3,92,81,364,23,0,13,129,905,17.5229,937.061,29.333
15.0,30795,1.8769,0.07000097418412081,17.702239990234375,0.84712153673172,0.7442752740560292,0.7401984931465919,0.7388057255220986,0.735126019503609,0.5327040194884287,0.5398417812889295,0.5327040194884287,0.5107933491308319,0.07840000000000001,6111,2099,5574,2636,0.010284881107509136,0.837067186832428,802,3,14,20,22,33,1,0,0,7,10,1,448,180,2,14,2,0,0,0,1,0,2,137,475,6,2,12,0,0,0,0,0,2,0,0,603,26,1,0,9,4,0,101,4,8,10,15,1273,485,0,0,0,17,0,16,11,10,15,476,1170,1,0,0,69,14,17,0,0,59,0,3,2414,51,5,136,193,0,0,0,52,0,0,11,1630,279,0,8,0,0,0,68,0,0,52,136,1709,0,11,35,8,14,0,422,139,0,0,0,798,8,12,1,2,73,146,291,30,0,8,166,899,17.2593,951.371,29.781
16.0,32848,1.9451,0.06800097418412081,25.59673500061035,1.1404615640640259,0.7573081607795371,0.7562588230555871,0.7477006560767427,0.7441252998315723,0.5,0.25,0.5,0.3333333333333333,0.09,0,8210,0,8210,0.010054667480289936,1.1287895441055298,802,1,5,26,13,45,2,0,0,13,5,1,405,204,10,6,21,0,0,0,1,0,1,112,496,5,2,18,0,0,0,0,0,0,0,0,646,12,1,0,7,3,0,77,8,4,3,19,1140,618,0,0,0,17,3,24,7,3,27,299,1336,4,0,0,67,15,5,0,0,47,0,0,2613,56,11,48,98,0,0,0,76,0,0,17,1628,256,0,3,0,0,0,82,0,0,68,187,1639,0,0,42,3,7,0,301,247,0,0,0,806,18,19,0,1,95,64,322,63,0,17,123,924,17.3023,949.008,29.707
17.0,34901,1.9924,0.0660009741841208,22.16522789001465,0.7847652435302734,0.7563337393422656,0.7577942185503995,0.7442174135459304,0.7445653969164183,0.5,0.25,0.5,0.3333333333333333,0.1024,0,8210,0,8210,0.010728657245635986,0.7734024524688721,811,3,4,18,12,40,3,0,0,10,11,1,396,226,4,6,15,0,0,0,0,0,3,112,498,1,0,20,0,0,0,0,0,1,0,0,623,16,1,1,16,12,0,76,5,12,5,12,1259,500,0,0,1,18,0,25,6,5,20,440,1219,1,0,0,50,16,3,0,0,22,0,0,2636,48,6,53,110,0,0,0,29,0,0,24,1557,366,0,4,0,0,0,25,0,0,79,145,1725,0,2,38,7,6,0,429,142,0,0,0,797,5,23,2,1,71,142,297,54,0,15,125,898,17.25,951.882,29.797
18.0,36954,2.0628,0.0640009741841208,18.939632415771484,0.7852056622505188,0.7558465286236297,0.7535563546242962,0.744162196837604,0.744027327602252,0.5277710109622412,0.6227718626629979,0.5277710109622412,0.4145075067811827,0.11560000000000002,722,7488,266,7944,0.009544264525175095,0.7750488519668579,796,1,4,23,16,51,3,0,0,11,7,1,419,199,5,11,12,0,0,0,1,0,1,133,475,4,0,21,0,0,0,0,0,2,0,1,620,8,1,0,9,7,0,98,6,8,3,14,1228,529,0,0,0,21,3,19,3,4,22,383,1274,1,0,0,59,17,3,0,0,39,0,0,2600,52,8,47,129,0,0,0,46,0,0,23,1576,330,0,5,0,0,0,46,0,0,67,198,1662,0,3,27,2,5,0,356,206,0,0,0,810,18,18,0,0,85,94,265,49,0,16,150,951,17.3213,947.964,29.674
19.0,39007,2.1018,0.062000974184120795,23.52545166015625,1.0876926183700562,0.7509135200974422,0.7435412528177833,0.7400087990834354,0.735301824268297,0.5031668696711328,0.5071801808977723,0.5031668696711328,0.4224645302151291,0.1296,7200,1010,7148,1062,0.010233882814645767,1.078224539756775,820,2,4,30,16,21,2,0,0,11,6,1,397,219,15,8,8,0,0,0,0,0,3,126,482,13,0,10,0,0,0,0,0,1,0,1,626,16,1,0,17,5,0,79,8,11,6,22,1256,492,0,0,0,17,0,29,11,8,26,423,1215,1,0,0,52,17,5,0,0,37,0,0,2595,55,4,66,116,0,0,0,60,0,0,38,1616,262,0,4,0,0,0,76,0,0,101,183,1616,0,0,47,6,14,0,404,154,0,0,0,793,6,24,1,1,85,125,288,40,0,14,136,914,17.2326,952.846,29.827
20.0,41060,2.1622,0.06000097418412081,23.827077865600586,1.0577664375305176,0.7596833130328867,0.7596141501572689,0.7444099262466299,0.7467445276457307,0.5,0.25,0.5,0.3333333333333333,0.1444,8210,0,8210,0,0.00945932138711214,1.0491725206375122,785,1,5,23,33,33,2,0,0,23,7,1,394,218,7,20,7,0,0,0,1,0,1,105,496,10,4,18,0,0,0,0,0,1,0,0,600,6,1,0,20,11,0,107,3,3,3,16,1317,442,0,0,1,26,1,10,5,4,25,481,1171,1,0,0,70,15,0,0,0,18,0,0,2644,36,8,58,114,0,0,0,44,0,0,42,1562,326,0,6,0,0,0,35,0,0,116,109,1716,0,0,31,1,6,0,425,106,0,0,0,844,11,12,0,0,81,115,234,52,0,13,176,945,17.2905,949.653,29.727
21.0,43113,2.1925,0.058000974184120806,41.32852554321289,0.9818549752235413,0.7509744214372717,0.7542005190725615,0.7341683272356505,0.7345638582241839,0.5082825822168088,0.7415253284048807,0.5082825822168088,0.35178646418106424,0.16000000000000003,139,8071,3,8207,0.010221855714917183,0.9704464077949524,766,1,8,28,39,35,1,0,0,26,8,1,356,256,16,12,6,0,0,0,1,0,2,86,522,13,0,11,0,0,0,0,0,0,0,0,594,4,0,1,26,29,0,92,1,7,13,19,1258,490,0,0,1,22,1,13,4,9,27,422,1215,2,0,0,78,12,1,0,0,18,0,0,2682,51,9,37,80,0,0,0,24,0,0,23,1369,561,0,3,0,0,0,14,0,0,70,61,1831,0,0,34,5,19,0,377,144,0,0,0,834,11,15,0,1,88,103,285,66,0,19,147,904,17.134,958.33,29.999
22.0,45166,2.2473,0.056000974184120804,47.91905212402344,1.3361726999282837,0.7528623629719854,0.7485276862015199,0.7402046114092637,0.739362682838893,0.5,0.25,0.5,0.3333333333333333,0.17639999999999997,8210,0,8210,0,0.00968064647167921,1.3273334503173828,808,2,5,27,20,26,4,0,0,13,7,1,404,218,8,11,5,0,0,0,1,0,3,125,486,12,1,7,0,0,0,0,0,1,0,0,598,9,0,0,17,3,0,118,8,9,9,20,1312,432,0,0,0,22,0,17,10,6,24,457,1192,3,0,0,56,17,1,0,0,24,0,0,2632,67,5,38,111,0,0,0,31,0,0,41,1669,235,0,4,0,0,0,36,0,0,106,348,1485,0,1,39,5,14,0,441,96,0,0,0,816,13,18,0,1,88,124,218,66,0,15,138,960,17.3184,948.125,29.679
23.0,47219,2.2791,0.0540009741841208,58.56484603881836,1.5727123022079468,0.7485992691839221,0.7524010555095302,0.7346701394861593,0.7346240021517286,0.5,0.25,0.5,0.3333333333333333,0.1936,0,8210,0,8210,0.010846108198165894,1.5594607591629028,795,1,8,28,33,20,1,0,0,21,5,1,363,248,17,10,8,0,0,0,1,0,2,99,505,13,4,11,0,0,0,0,0,1,0,0,618,12,1,0,7,5,0,102,4,4,4,21,1333,422,0,0,0,23,1,12,3,6,23,484,1177,0,0,0,62,15,2,0,0,22,0,0,2683,48,6,56,61,0,0,0,34,0,0,87,1382,474,0,3,0,0,0,38,0,0,116,111,1711,0,0,39,2,7,0,462,82,0,0,0,826,6,12,0,0,88,153,252,59,0,14,151,899,17.2852,949.943,29.736
