epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
11.0,22583,1.7376,0.0780009741841208,7.6114983558654785,0.7538380026817322,0.7323995127892814,0.7263082279132281,0.7279828618644117,0.7224362736939006,0.5263702801461632,0.5811291667950381,0.5263702801461632,0.4302268581031149,0.04000000000000001,949,7261,516,7694,0.015396795235574245,0.7380111813545227,841,1,1,12,5,30,9,0,0,11,0,3,448,165,19,9,6,0,0,0,0,0,5,140,458,12,0,17,0,0,0,0,0,0,0,1,568,4,3,0,100,3,0,67,36,2,5,18,1231,501,1,0,0,16,2,62,8,4,23,423,1199,0,0,0,47,14,9,0,0,50,0,7,2395,73,15,108,221,1,0,0,77,0,0,29,1570,300,0,5,0,0,0,81,0,0,66,195,1634,0,0,49,7,3,0,340,201,0,1,0,814,9,61,0,0,59,120,268,98,4,12,140,868,16.2134,1012.744,31.702
12.0,24636,1.7723,0.0760009741841208,6.824420928955078,0.8420369625091553,0.738733252131547,0.7410145732719244,0.733031685542181,0.7313750336527078,0.5031668696711328,0.5563587187830361,0.5031668696711328,0.34973556093912,0.0484,8119,91,8067,143,0.011870143003761768,0.8308219313621521,811,2,3,12,16,49,4,0,0,9,4,1,447,172,10,16,3,0,0,0,1,0,4,128,475,10,1,14,0,0,0,0,0,0,0,0,562,15,6,0,87,4,1,71,7,2,6,10,1339,432,0,0,0,15,1,24,6,6,16,459,1212,0,0,0,53,4,10,0,0,61,1,9,2391,51,8,59,288,1,0,0,104,1,0,38,1684,147,0,7,0,0,0,109,0,0,90,264,1513,0,0,30,4,2,0,376,185,0,0,0,823,4,19,0,1,53,157,292,108,6,6,115,873,16.4459,998.427,31.254
13.0,26689,1.8566,0.0740009741841208,11.889189720153809,1.026962161064148,0.7209500609013398,0.7321838618577311,0.7207102864884299,0.7196178836314115,0.500121802679659,0.5076063311357428,0.500121802679659,0.33703449837470956,0.0576,8178,32,8176,34,0.011765680275857449,1.015758752822876,842,1,1,12,0,29,9,0,0,13,3,0,519,97,19,11,3,0,0,0,1,0,3,199,405,15,0,10,0,0,0,0,0,0,0,0,560,17,6,0,60,1,1,101,21,6,4,15,1105,600,0,0,0,47,14,36,4,4,27,323,1320,0,0,0,49,17,4,0,0,54,0,11,2431,37,13,43,285,0,0,0,105,0,0,129,1428,309,0,11,0,0,0,105,0,0,321,89,1461,0,0,26,5,1,0,202,344,1,0,0,818,27,27,0,0,51,43,328,134,1,9,88,949,16.2118,1012.845,31.705
14.0,28742,1.9424,0.07200097418412081,11.26171875,0.9670011401176453,0.7310596833130328,0.7354495790390508,0.7291535324408994,0.7243294208748632,0.503714981729598,0.5165647498445266,0.503714981729598,0.3843133866707983,0.06760000000000001,7751,459,7690,520,0.008811899460852146,0.9589167833328247,836,0,2,17,11,30,4,0,0,10,0,2,382,234,15,13,4,0,0,0,0,0,2,71,532,12,0,15,0,0,0,0,0,0,0,1,589,5,4,1,92,3,0,51,13,3,7,15,1292,455,0,0,0,22,5,27,3,6,20,397,1244,1,0,0,65,17,6,0,0,72,0,8,2465,54,5,137,131,0,0,0,87,0,0,61,1502,332,0,0,0,0,0,94,0,0,129,301,1451,0,1,43,2,3,0,346,205,0,1,0,820,4,15,0,0,64,113,268,98,4,11,166,891,16.4742,996.708,31.2
15.0,30795,1.9879,0.07000097418412081,34.424137115478516,1.117124080657959,0.7391595615103532,0.74151498954603,0.735324024238021,0.7331895050163898,0.5,0.25,0.5,0.3333333333333333,0.07840000000000001,0,8210,0,8210,0.009845232591032982,1.1058764457702637,835,1,2,18,24,13,3,0,0,13,1,1,448,164,15,19,2,0,0,0,1,0,1,115,490,15,6,5,0,0,0,0,0,1,0,0,547,29,3,0,74,3,2,87,15,2,8,16,1313,431,0,0,0,10,17,28,7,4,21,432,1234,0,0,0,32,22,10,0,0,67,0,12,2406,60,7,96,220,1,0,0,98,0,0,40,1509,331,0,3,0,0,0,105,0,0,95,173,1603,0,0,26,3,2,0,344,228,0,0,0,810,11,19,0,0,60,96,333,86,5,5,84,942,16.222,1012.208,31.685
16.0,32848,2.0627,0.06800097418412081,14.779914855957031,0.9506415724754333,0.7385505481120584,0.7359454862480195,0.7360742189974864,0.7317804672176327,0.4925700365408039,0.47567836956639986,0.4925700365408039,0.3859545325862928,0.09,7465,745,7587,623,0.007482327055186033,0.943891704082489,855,0,1,12,8,15,6,0,0,9,4,1,444,174,16,12,2,0,0,0,1,0,9,115,485,12,0,11,0,0,0,0,0,1,0,1,566,9,5,0,74,0,2,88,37,1,8,15,1263,454,0,0,0,23,11,56,4,8,21,375,1232,0,0,0,57,27,4,0,0,49,0,7,2450,60,7,44,257,0,0,0,79,0,0,51,1582,267,0,3,0,0,0,78,0,0,109,318,1470,0,1,42,4,3,0,383,148,1,0,0,828,15,37,0,0,55,74,263,129,5,11,104,952,16.2509,1010.405,31.629
17.0,34901,2.1391,0.0660009741841208,21.7895450592041,0.7803109884262085,0.7352618757612668,0.7373170031734805,0.7286282303610899,0.7283939691785396,0.5001827040194884,0.6500456899177582,0.5001827040194884,0.3338473202727461,0.1024,4,8206,1,8209,0.008731642737984657,0.7708396911621094,820,1,2,17,16,26,4,0,0,21,3,1,436,186,15,11,0,0,0,0,1,0,1,120,484,14,1,12,0,0,0,0,0,0,0,1,547,10,4,0,75,0,0,109,8,3,14,16,1275,468,0,0,0,16,12,27,5,9,26,408,1241,0,0,0,47,17,2,0,0,39,0,6,2515,63,7,55,191,0,0,0,51,0,0,40,1349,541,0,1,0,0,0,74,0,0,75,196,1631,0,0,30,2,2,0,389,152,0,0,0,837,12,24,0,0,52,100,277,115,4,15,105,938,16.3155,1006.404,31.504
18.0,36954,2.2162,0.0640009741841208,43.6905403137207,1.465631127357483,0.7364799025578562,0.7411799467554371,0.731108336870592,0.7319651313746204,0.5,0.25,0.5,0.3333333333333333,0.11560000000000002,8210,0,8210,0,0.008643832989037037,1.4587037563323975,818,1,1,17,13,30,4,0,0,19,7,1,472,144,14,15,3,0,0,0,1,0,6,134,465,13,1,13,0,0,0,0,0,1,0,0,554,10,4,0,102,7,0,68,19,2,7,14,1346,398,0,0,0,22,4,36,6,5,21,459,1184,0,0,0,62,7,4,0,0,42,0,7,2496,68,11,54,196,0,0,0,53,0,0,45,1494,389,0,1,0,0,0,52,0,0,96,283,1545,0,0,21,7,2,0,348,216,0,0,0,825,5,19,0,0,49,135,291,106,4,15,117,894,16.3715,1002.961,31.396
19.0,39007,2.2277,0.062000974184120795,29.32883644104004,1.2326221466064453,0.7394031668696711,0.7441870471800346,0.7334520435575967,0.7321570843595503,0.5,0.25,0.5,0.3333333333333333,0.1296,0,8210,0,8210,0.008475884795188904,1.2224620580673218,840,1,2,14,12,24,4,0,0,11,2,1,423,192,14,15,4,0,0,0,1,0,3,111,490,11,4,13,0,0,0,0,0,1,0,1,569,10,6,0,74,0,1,84,20,2,6,14,1276,475,0,0,0,15,4,33,4,6,19,449,1208,0,0,0,50,11,5,0,0,40,0,7,2527,66,8,88,137,2,0,0,66,0,0,44,1290,578,0,2,0,0,0,55,0,0,76,82,1763,0,0,27,4,2,0,329,202,0,0,0,850,10,23,0,0,51,116,305,81,3,15,131,905,16.2889,1008.05,31.555
20.0,41060,2.288,0.06000097418412081,27.816987991333008,1.183925986289978,0.7298416565164434,0.7379413029808038,0.7256027255486679,0.725236703580435,0.5,0.25,0.5,0.3333333333333333,0.1444,8210,0,8210,0,0.008891304023563862,1.1762580871582031,814,1,2,17,14,31,4,0,0,25,2,1,407,207,15,16,2,0,0,0,2,0,2,102,502,14,1,11,0,0,0,0,0,1,0,1,579,11,5,0,89,0,0,60,8,2,6,14,1320,429,0,0,0,32,1,26,4,5,23,459,1192,0,0,0,61,10,2,0,0,52,0,9,2513,76,2,76,148,0,0,0,74,0,0,81,1567,259,0,1,0,0,0,59,0,0,155,420,1341,0,1,26,4,3,0,351,171,0,1,0,867,1,11,0,0,52,116,328,86,5,10,140,882,16.2689,1009.288,31.594
21.0,43113,2.335,0.058000974184120806,28.79612922668457,1.113465666770935,0.7340438489646772,0.7411151962457482,0.7277341294727365,0.7288060187940816,0.5,0.25,0.5,0.3333333333333333,0.16000000000000003,0,8210,0,8210,0.008836056105792522,1.1032146215438843,805,1,2,17,31,21,4,0,2,24,3,1,427,186,20,13,2,0,0,0,1,0,2,111,488,17,4,10,0,0,0,0,0,0,0,0,575,6,0,0,110,4,0,51,8,1,3,22,1326,427,0,0,0,23,2,21,5,4,30,467,1176,0,0,0,68,9,3,0,0,49,0,1,2537,71,4,76,137,0,0,0,45,0,0,46,1373,517,0,1,0,0,0,37,0,0,95,233,1611,0,0,27,3,3,0,357,190,0,1,0,836,7,11,0,0,65,122,299,92,4,15,123,899,16.4183,1000.104,31.307
22.0,45166,2.3746,0.056000974184120804,47.78826141357422,1.5691025257110596,0.7363580998781973,0.7348147390154306,0.7310661270133898,0.7274736277081686,0.5,0.25,0.5,0.3333333333333333,0.17639999999999997,8210,0,8210,0,0.008175994269549847,1.5629901885986328,841,1,2,16,7,18,5,0,0,13,7,3,408,215,17,7,0,0,0,0,0,0,1,105,508,15,0,3,0,0,0,0,0,1,0,1,564,6,1,0,81,1,0,91,27,5,19,22,1348,359,0,0,0,24,8,43,6,17,28,488,1125,0,0,0,52,21,2,0,0,56,0,5,2539,58,5,23,190,0,0,0,56,0,0,59,1386,481,0,0,0,0,0,47,0,0,109,241,1579,0,0,33,2,3,0,396,143,1,1,0,828,17,14,0,0,72,111,237,107,3,14,107,965,16.394,1001.587,31.353
23.0,47219,2.412,0.0540009741841208,70.89077758789062,1.3937993049621582,0.7371498172959805,0.7398619612290918,0.7295870258896012,0.7291992034313879,0.5,0.25,0.5,0.3333333333333333,0.1936,0,8210,0,8210,0.007520343642681837,1.384270429611206,823,0,2,15,10,25,6,0,1,27,1,1,407,205,19,12,5,0,0,0,1,0,1,100,504,14,2,11,0,0,0,0,0,0,0,0,566,7,1,0,96,1,0,75,23,1,7,14,1248,478,0,0,0,38,3,36,1,5,27,387,1211,0,0,0,100,13,2,0,0,30,0,1,2628,72,4,62,79,0,0,0,58,0,0,49,1548,327,0,0,0,0,0,50,0,0,95,453,1378,0,0,39,1,1,0,318,160,0,1,0,894,10,12,0,0,59,78,281,96,3,14,190,897,16.431,999.329,31.282
