epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
11.0,22583,1.1162,0.0780009741841208,9.593347549438477,0.8401435613632202,0.9273447015834348,0.9277410145094297,0.9085792362206061,0.9164364070673059,0.5236906211936663,0.6360455167117511,0.5236906211936663,0.39976212840017544,0.04000000000000001,569,7641,180,8030,0.011126751080155373,0.8284885883331299,779,0,0,0,19,10,13,1,1,52,37,34,545,3,0,7,21,10,1,0,15,12,18,17,499,1,47,30,7,3,0,2,10,0,0,0,732,8,1,4,0,0,1,0,58,2,1,0,1493,99,8,2,3,35,111,47,8,1,0,51,1557,30,0,3,50,35,1,0,0,0,0,4,2865,0,2,2,4,0,0,0,0,0,0,0,1974,5,0,1,0,0,0,0,0,3,6,0,1967,0,0,1,3,0,0,22,4,19,0,0,1313,62,7,0,0,1,26,36,23,10,1,21,1503,16.4729,996.788,31.203
12.0,24636,1.1859,0.0760009741841208,10.27409553527832,0.8855194449424744,0.9177222898903776,0.9163094174094817,0.8983593502575709,0.9059515772845876,0.5,0.25,0.5,0.3333333333333333,0.0484,8210,0,8210,0,0.010755843482911587,0.8752354383468628,686,1,0,0,30,31,23,0,1,61,79,22,563,7,0,10,17,2,4,0,10,13,13,22,514,1,36,30,4,4,2,1,7,0,0,1,730,8,1,5,0,0,1,0,45,2,0,0,1508,93,7,7,3,36,111,36,27,1,0,102,1483,20,1,4,59,49,0,0,0,0,0,3,2869,0,3,1,2,0,0,0,0,0,0,0,1973,7,0,0,0,0,0,0,0,0,9,0,1966,0,1,8,5,0,0,20,9,26,0,0,1286,70,6,5,0,2,38,33,20,11,0,22,1491,16.4212,999.928,31.301
13.0,26689,1.248,0.0740009741841208,18.137187957763672,1.0245518684387207,0.9157125456760049,0.9205571267369443,0.8976670317496785,0.9066883240516905,0.5,0.25,0.5,0.3333333333333333,0.0576,0,8210,0,8210,0.009414681233465672,1.0139379501342773,717,0,0,0,18,28,5,1,1,38,104,14,563,4,0,12,24,2,3,0,11,15,9,21,509,0,43,25,1,2,3,0,21,0,0,0,733,8,1,3,0,0,0,1,27,1,0,2,1476,100,5,4,4,39,154,21,12,1,2,80,1477,10,1,6,81,91,0,0,0,0,0,3,2862,0,0,7,6,0,0,0,0,0,0,0,1976,2,0,2,0,0,0,0,0,0,6,0,1970,0,0,4,4,0,0,24,3,9,1,0,1251,128,2,0,0,2,30,35,11,11,1,34,1502,16.5409,992.69,31.074
14.0,28742,1.3585,0.07200097418412081,25.316871643066406,1.1421310901641846,0.9135809987819732,0.9162485927322276,0.8942757334367705,0.9023501111748906,0.5,0.25,0.5,0.3333333333333333,0.06760000000000001,0,8210,0,8210,0.00929475948214531,1.1313984394073486,628,1,0,0,13,40,17,1,0,75,137,17,567,5,0,4,21,0,6,0,8,20,4,23,535,0,21,31,3,4,2,0,11,0,1,3,733,8,1,0,0,0,0,0,30,3,2,0,1431,144,5,7,2,34,154,24,20,1,0,47,1546,11,1,8,55,69,0,0,0,1,0,4,2861,0,3,4,5,0,0,0,0,0,0,0,1979,1,0,0,0,0,0,0,0,0,5,0,1971,0,0,4,7,0,0,20,7,22,1,0,1244,119,4,4,0,2,22,42,16,9,2,21,1506,16.2852,1008.279,31.562
15.0,30795,1.4338,0.07000097418412081,23.185991287231445,0.8069283962249756,0.9071863580998782,0.90817714338448,0.8886395278469732,0.8965338036038908,0.4711327649208283,0.34682937105082434,0.47113276492082823,0.33652424200192016,0.07840000000000001,7566,644,8040,170,0.011799897998571396,0.795310914516449,634,1,0,0,50,62,5,0,3,46,111,20,564,7,0,8,25,1,4,1,9,9,6,18,540,0,22,31,1,4,5,0,7,0,1,4,731,6,1,3,0,0,0,0,27,2,3,2,1502,131,5,6,16,16,102,20,31,3,1,106,1495,7,2,20,58,39,0,0,0,1,0,8,2846,0,3,16,4,0,0,0,0,0,0,0,1952,27,0,1,0,0,0,0,0,0,3,0,1973,0,0,7,6,0,1,81,15,9,3,1,1176,125,7,1,0,2,36,39,16,15,11,18,1483,16.4944,995.492,31.162
16.0,32848,1.5078,0.06800097418412081,22.564193725585938,1.1406078338623047,0.9110231425091352,0.9112914411723352,0.8919691652959763,0.8991456034250945,0.5,0.25,0.5,0.3333333333333333,0.09,0,8210,0,8210,0.008951704949140549,1.1300662755966187,638,1,0,0,44,48,7,0,4,89,81,6,576,5,0,9,21,2,7,1,8,13,3,33,522,0,29,21,2,4,6,1,13,0,0,2,736,5,1,2,0,0,0,0,24,8,2,1,1476,122,6,8,15,28,122,9,40,3,1,82,1499,12,1,26,60,49,0,0,0,1,0,5,2865,0,0,3,4,0,0,0,0,0,0,0,1973,7,0,0,0,0,0,0,0,0,4,0,1972,0,0,6,8,0,0,36,7,16,4,1,1226,120,7,3,0,2,34,36,20,17,8,25,1476,16.2895,1008.01,31.554
17.0,34901,1.6205,0.0660009741841208,20.80731201171875,1.0791728496551514,0.8993909866017052,0.9025536721544257,0.8783099371670408,0.8881820774766408,0.5,0.25,0.5,0.3333333333333333,0.1024,0,8210,0,8210,0.010656807571649551,1.0671827793121338,637,0,0,0,78,36,12,1,5,59,84,14,561,3,0,12,15,4,11,1,15,12,8,26,504,0,50,17,3,5,6,2,13,0,0,0,732,11,1,2,0,0,0,0,37,1,2,1,1476,94,6,22,17,27,129,26,21,1,1,96,1461,20,7,26,66,57,0,0,0,3,0,3,2851,0,5,11,5,0,0,0,0,0,0,0,1971,9,0,0,0,0,0,0,0,0,3,0,1973,0,0,10,4,0,0,47,7,37,8,1,1179,131,10,3,0,2,49,37,24,32,18,30,1423,16.3133,1006.542,31.508
18.0,36954,1.6704,0.0640009741841208,29.5026912689209,1.8647522926330566,0.8943970767356881,0.899695306287385,0.875283262652042,0.8849238754738452,0.5,0.25,0.5,0.3333333333333333,0.11560000000000002,8210,0,8210,0,0.008581062778830528,1.857578992843628,647,0,0,0,68,33,5,3,5,42,109,21,558,8,0,7,20,1,9,3,8,13,3,11,531,0,42,21,1,3,6,0,16,0,0,5,728,12,1,0,0,0,0,0,28,2,3,1,1480,110,6,19,21,13,129,19,24,2,1,130,1453,12,5,31,40,65,0,1,0,3,0,6,2856,0,2,4,6,0,0,0,0,0,0,0,1957,23,0,0,0,0,0,0,0,0,4,0,1972,0,0,12,11,0,0,74,14,20,12,1,1082,198,8,4,1,1,48,48,22,34,23,17,1422,16.1078,1019.38,31.91
19.0,39007,1.7442,0.062000974184120795,27.28460693359375,1.0455782413482666,0.9050548112058465,0.9093569847101107,0.8837966200490791,0.8930438956038629,0.5,0.25,0.5,0.3333333333333333,0.1296,8210,0,8210,0,0.007767947390675545,1.0385321378707886,595,1,0,0,59,47,7,2,2,78,121,13,566,3,0,8,28,2,4,0,9,15,3,21,525,0,39,26,2,2,1,0,15,0,1,3,730,10,1,1,0,0,0,0,11,5,1,3,1509,95,8,11,6,27,136,13,37,2,1,118,1458,12,0,10,59,72,0,1,0,0,0,4,2861,0,1,7,4,0,0,0,0,0,0,0,1967,13,0,0,0,0,0,0,0,0,6,0,1970,0,0,0,7,0,0,36,14,12,3,0,1223,129,2,4,0,2,42,40,23,17,1,40,1457,16.2673,1009.387,31.597
20.0,41060,1.8152,0.06000097418412081,34.274898529052734,1.1683158874511719,0.8979902557856273,0.9052299238889866,0.875273599003915,0.8864134394493314,0.5,0.25,0.5,0.3333333333333333,0.1444,8210,0,8210,0,0.00954060722142458,1.1595470905303955,592,1,0,0,69,53,8,2,4,82,101,15,553,4,0,9,21,0,11,2,18,15,6,17,512,0,47,27,2,3,5,2,13,0,0,0,730,10,1,4,0,0,0,1,15,2,0,3,1471,88,9,7,14,38,165,15,20,2,2,136,1414,12,2,25,74,80,0,0,0,1,0,4,2860,0,0,7,6,0,0,0,0,0,0,1,1969,10,0,0,0,0,0,0,0,0,7,0,1969,0,0,3,5,0,0,33,9,22,4,1,1208,139,5,1,0,1,36,31,28,14,10,35,1467,16.3375,1005.051,31.461
21.0,43113,1.8662,0.058000974184120806,30.529813766479492,1.1060166358947754,0.887088915956151,0.8918492294861504,0.8641393886894883,0.8742299595233287,0.5,0.25,0.5,0.3333333333333333,0.16000000000000003,0,8210,0,8210,0.009954317472875118,1.0946859121322632,569,1,0,0,89,69,7,7,12,96,62,6,553,10,0,6,22,2,20,4,19,6,6,27,503,0,38,32,2,3,11,3,9,0,1,1,730,8,1,4,0,0,0,1,18,4,0,5,1405,161,7,29,28,46,109,11,26,3,1,80,1471,12,9,36,83,50,0,0,0,1,0,4,2857,0,4,7,5,0,0,0,0,0,0,0,1923,57,0,0,0,0,0,0,0,0,1,0,1975,0,0,6,5,0,1,37,11,17,13,1,1219,114,7,2,1,3,38,60,31,41,28,56,1361,16.1844,1014.558,31.759
22.0,45166,1.9311,0.056000974184120804,51.474456787109375,1.0530836582183838,0.8761875761266747,0.8908654329664855,0.8512003774240036,0.8662199670073789,0.5,0.25,0.5,0.3333333333333333,0.17639999999999997,8210,0,8210,0,0.009645355865359306,1.0442767143249512,591,0,0,0,89,51,5,5,11,70,90,14,533,14,0,12,22,1,21,6,14,11,5,4,499,0,81,23,1,3,8,1,9,0,0,0,721,16,2,4,0,0,0,3,19,0,1,2,1432,115,6,43,38,19,137,11,6,0,0,154,1411,12,16,61,48,63,0,0,0,2,0,4,2841,0,14,7,10,0,0,0,0,0,0,0,1965,15,0,0,0,0,0,0,0,0,2,0,1974,0,0,4,3,0,0,60,21,31,33,5,1045,222,4,1,0,2,48,41,27,61,45,24,1375,16.1945,1013.923,31.739
23.0,47219,1.9823,0.0540009741841208,55.64293670654297,1.5683296918869019,0.8800243605359318,0.8895539203933761,0.8570894943948564,0.8695286566291395,0.5,0.25,0.5,0.3333333333333333,0.1936,0,8210,0,8210,0.008710273541510105,1.5573393106460571,603,0,0,0,41,63,9,3,8,105,80,14,542,11,0,9,20,1,16,3,18,14,6,10,489,0,79,17,1,3,11,3,15,0,0,1,727,15,1,1,0,0,0,1,13,1,0,7,1393,140,10,16,20,46,166,14,13,1,0,148,1385,20,7,29,83,82,0,1,0,3,0,4,2848,0,2,15,5,0,0,0,0,0,0,1,1936,43,0,0,0,0,0,0,0,0,4,0,1972,0,0,5,4,0,0,31,8,25,17,2,1180,152,11,1,0,2,38,42,36,39,24,60,1375,16.3637,1003.441,31.411
