epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
11.0,22583,1.7019,0.0780009741841208,7.676348686218262,0.788786768913269,0.7351114358786993,0.7368171214072347,0.7238674472260351,0.7249624252805121,0.4718670076726343,0.4528703233621779,0.4718670076726343,0.4126842796909768,0.04000000000000001,6481,1730,6943,1268,0.011699611321091652,0.7777008414268494,791,0,7,16,20,55,1,0,0,14,6,3,415,217,3,2,7,0,0,0,3,0,3,126,465,1,1,36,0,0,0,0,0,0,0,2,586,13,0,0,38,5,0,102,16,4,1,10,1156,588,0,0,0,31,6,28,13,6,13,378,1229,5,0,0,89,21,2,0,0,11,0,0,2592,52,11,33,179,0,0,0,50,0,0,19,1409,489,0,15,0,0,0,84,0,0,127,59,1702,1,1,40,3,5,0,368,173,0,1,1,826,7,19,0,2,60,84,348,76,1,6,133,901,16.4138,1000.5,31.315
12.0,24636,1.7555,0.0760009741841208,11.21278190612793,0.8621122241020203,0.7430885397637316,0.7411390883533794,0.7320910384554037,0.7302125637644413,0.4880647911338448,0.46954528086172675,0.4880647911338448,0.3962850474569293,0.0484,7209,1002,7405,806,0.011249755509197712,0.8519437313079834,826,4,4,20,11,22,4,0,0,12,7,9,425,196,15,1,2,0,0,0,2,0,8,144,452,6,0,22,0,0,0,0,0,0,0,1,612,13,2,3,39,10,0,66,26,3,1,19,1239,497,0,0,0,23,4,32,7,4,23,490,1148,4,0,0,60,14,1,0,0,18,0,0,2666,38,7,29,121,0,0,0,59,0,0,28,1439,451,0,5,0,0,0,92,0,0,115,88,1679,0,0,35,3,4,0,369,191,0,1,0,814,7,23,0,1,74,98,306,79,2,4,140,903,16.4361,999.14,31.273
13.0,26689,1.7999,0.0740009741841208,13.396333694458008,0.9508018493652344,0.7436365850688101,0.7399641353519789,0.7329887964432501,0.7318616727810661,0.5068201193520887,0.5249432043796096,0.5068201193520886,0.3973532461833498,0.0576,7661,550,7549,662,0.010969676077365875,0.941330075263977,819,5,6,15,19,31,1,0,0,7,7,3,429,195,9,8,5,0,0,0,1,0,2,134,463,4,3,26,0,0,0,0,0,1,0,0,596,31,2,0,41,1,0,74,23,7,5,11,1139,585,0,0,0,24,18,33,10,6,13,427,1190,2,0,0,76,25,2,0,0,31,0,0,2654,45,6,35,107,0,0,0,66,0,0,13,1522,376,0,5,0,0,0,83,0,0,98,171,1621,0,1,57,7,3,0,273,230,0,1,0,822,31,17,0,1,67,80,306,82,2,2,116,957,16.2954,1007.768,31.543
14.0,28742,1.8921,0.07200097418412081,26.778446197509766,1.0544594526290894,0.7484472049689441,0.7509326453400966,0.7335292617160846,0.7351200581855242,0.5,0.25,0.5,0.3333333333333333,0.06760000000000001,0,8211,0,8211,0.01079365611076355,1.0422654151916504,777,3,3,16,22,43,8,0,0,34,4,2,421,197,10,9,8,0,0,0,3,0,5,136,447,4,5,35,0,0,0,0,0,0,0,2,618,23,1,0,43,3,0,56,16,4,0,10,1161,585,0,0,0,29,7,21,6,1,15,392,1237,2,0,0,99,9,1,0,0,33,0,0,2679,46,9,27,85,0,0,0,84,0,0,24,1481,390,0,3,0,0,0,80,0,0,84,77,1733,0,0,27,3,3,0,313,222,0,0,0,853,3,11,0,0,70,79,368,83,2,2,131,884,16.4737,996.864,31.201
15.0,30795,1.9612,0.07000097418412081,32.86385726928711,1.1843019723892212,0.732066739739374,0.7328583318827875,0.7221017264907913,0.7210335147699033,0.5,0.25,0.5,0.3333333333333333,0.07840000000000001,0,8211,0,8211,0.010328486561775208,1.1723248958587646,776,5,6,21,26,54,3,1,0,15,3,2,419,206,19,2,2,0,0,0,0,0,1,151,457,11,0,12,0,0,0,0,0,0,0,0,614,10,0,1,57,2,0,62,5,9,7,17,1208,543,0,0,0,18,5,21,8,12,27,397,1227,2,0,0,81,7,2,0,0,20,0,1,2570,58,10,34,185,0,0,0,53,0,0,28,1421,477,0,3,0,0,0,77,0,0,64,164,1669,0,0,24,4,3,0,422,173,0,0,0,795,3,11,1,1,79,85,373,78,1,4,131,866,16.4308,999.467,31.283
16.0,32848,2.0405,0.06800097418412081,28.949996948242188,1.2153412103652954,0.7415052977712824,0.7443273810341584,0.729665946948149,0.7295483355223165,0.5,0.25,0.5,0.3333333333333333,0.09,0,8211,0,8211,0.009618422947824001,1.204032301902771,802,4,5,19,24,21,2,0,0,22,11,2,407,211,14,12,2,0,0,0,2,0,6,126,472,5,4,19,0,0,0,0,0,0,0,0,607,13,0,0,59,5,0,62,10,4,1,15,1190,547,0,0,0,34,11,21,3,5,20,418,1200,4,0,0,94,17,2,0,0,14,0,0,2710,47,9,24,74,0,0,0,57,0,0,20,1279,625,0,1,0,0,0,65,0,0,74,87,1748,0,0,32,2,2,0,332,192,0,0,0,850,14,15,0,1,86,67,310,94,1,5,139,912,16.4875,996.026,31.175
17.0,34901,2.0858,0.0660009741841208,7.574951171875,1.2228537797927856,0.7355985872609914,0.7380419171850289,0.7256825991711119,0.7240083343055027,0.5,0.25,0.5,0.3333333333333333,0.1024,8211,0,8211,0,0.011128786019980907,1.2140597105026245,809,5,6,20,12,24,5,1,0,24,4,2,409,216,18,1,3,0,0,0,1,0,2,120,483,15,0,12,0,0,0,0,0,0,0,0,600,21,0,0,55,5,0,65,12,5,11,24,1236,499,0,0,0,23,2,21,7,11,26,480,1158,0,0,0,68,11,0,1,0,17,0,0,2702,51,7,24,78,0,0,0,48,0,0,30,1336,567,0,1,0,0,0,79,0,0,92,163,1640,0,0,32,2,6,0,424,130,0,1,0,828,1,16,0,1,94,150,281,53,1,7,148,879,16.5931,989.69,30.977
18.0,36954,2.1563,0.0640009741841208,14.646439552307129,0.9051195979118347,0.7352332237242724,0.7454688205190109,0.7274724663900077,0.7260820558403261,0.5,0.25,0.5,0.3333333333333333,0.11560000000000002,0,8211,0,8211,0.010609965771436691,0.8934348821640015,793,6,7,22,14,43,2,0,0,18,5,3,451,176,16,1,2,0,0,0,1,0,1,149,455,7,0,20,0,0,0,0,0,0,0,0,607,4,0,0,50,12,0,73,12,5,6,18,1168,569,0,0,0,27,7,16,5,12,26,407,1199,1,0,0,102,14,0,0,0,7,0,0,2678,45,25,17,108,0,0,0,23,0,0,16,1075,867,0,1,0,0,0,50,0,0,42,12,1870,0,0,31,4,3,0,325,199,0,1,0,851,10,9,1,2,96,69,277,85,1,11,152,927,16.4422,998.773,31.261
19.0,39007,2.196,0.062000974184120795,27.0865535736084,0.7223268747329712,0.7297527706734868,0.7484760114661188,0.7229510431554338,0.7231060995828487,0.5132139812446718,0.5152340473061916,0.5132139812446718,0.49652347509943007,0.1296,2719,5492,2502,5709,0.010408191941678524,0.7118453979492188,788,3,5,20,23,49,3,0,0,11,8,2,429,194,12,7,4,0,0,0,2,0,2,130,466,11,1,22,0,0,0,0,0,0,0,2,613,20,1,0,17,11,0,82,10,3,0,17,1196,560,0,0,0,20,6,15,3,4,23,421,1227,1,0,0,77,11,1,0,0,10,0,0,2618,41,21,14,175,0,0,0,27,0,0,12,1043,900,0,0,0,0,0,57,0,0,40,6,1871,0,0,24,2,0,0,344,226,0,0,0,818,10,8,0,1,88,82,320,79,1,10,126,915,16.3328,1005.46,31.47
20.0,41060,2.2228,0.06000097418412081,37.194252014160156,1.4733340740203857,0.7450980392156863,0.7516666257192651,0.731101731398077,0.7331099557721085,0.5,0.25,0.5,0.3333333333333333,0.1444,0,8211,0,8211,0.009927067905664444,1.4612658023834229,793,5,4,18,17,48,4,0,0,17,4,3,414,213,11,6,3,0,0,0,0,0,4,134,466,8,0,20,0,0,0,0,0,0,0,0,602,14,0,1,65,8,0,56,23,2,1,18,1191,549,0,0,0,24,4,33,2,6,22,419,1206,2,0,0,79,13,0,0,0,3,0,0,2734,57,14,11,61,0,0,0,22,0,0,31,1257,672,0,0,0,0,0,29,0,0,55,68,1821,0,1,30,1,0,0,339,194,0,1,1,840,18,17,0,4,74,69,311,92,1,9,141,912,16.3698,1003.189,31.399
21.0,43113,2.2822,0.058000974184120806,36.569278717041016,1.0873284339904785,0.747838265741079,0.7520776147332672,0.7335098638469814,0.7343195193902965,0.5,0.25,0.5,0.3333333333333333,0.16000000000000003,8211,0,8211,0,0.009942455217242241,1.0792210102081299,776,4,10,21,31,54,2,0,0,7,5,2,404,231,9,1,2,0,0,0,1,0,0,124,483,13,1,11,0,0,0,0,0,0,0,0,624,3,0,1,70,2,0,46,6,3,7,26,1253,501,0,0,0,14,2,15,3,14,27,460,1179,1,0,0,74,9,1,0,0,5,0,0,2765,51,5,14,39,0,0,0,46,0,0,39,1524,372,0,1,0,0,0,39,0,0,92,270,1573,0,0,26,2,4,0,338,237,0,1,0,808,8,15,0,5,110,83,323,71,1,6,124,892,16.4122,1000.595,31.318
22.0,45166,2.3224,0.056000974184120804,37.63261413574219,1.1782804727554321,0.7331628303495311,0.7448060498480441,0.7229256831912791,0.7224913517499764,0.5,0.25,0.5,0.3333333333333333,0.17639999999999997,0,8211,0,8211,0.010390275157988071,1.166282057762146,821,6,3,21,13,34,3,0,0,7,2,2,390,240,13,2,3,0,0,0,0,0,1,122,483,10,0,16,0,0,0,0,0,0,0,2,606,12,0,0,36,4,0,86,13,4,4,18,1150,603,0,0,0,17,3,19,2,6,24,411,1248,2,0,0,60,10,0,0,0,15,0,0,2723,28,6,17,91,0,0,0,37,0,0,61,1149,733,0,2,0,0,0,44,0,0,112,54,1763,0,1,30,1,2,0,352,214,0,0,0,821,4,17,0,1,89,70,367,64,1,5,130,886,16.5066,994.877,31.139
23.0,47219,2.3499,0.0540009741841208,57.76374816894531,1.500375509262085,0.7408354646206309,0.7528086528908632,0.7294432860355662,0.7306404315347605,0.5,0.25,0.5,0.3333333333333333,0.1936,8211,0,8211,0,0.010403958149254322,1.4932862520217896,817,3,4,20,27,33,3,0,0,2,1,2,408,213,17,7,3,0,0,0,0,0,3,126,474,10,0,19,0,0,0,0,0,0,0,0,617,17,0,0,50,3,0,59,5,3,1,15,1283,491,0,0,0,11,3,23,1,1,22,504,1172,0,0,0,50,9,1,0,0,9,0,0,2749,59,11,10,41,0,0,0,39,0,0,28,1260,654,0,1,0,0,0,53,0,0,61,150,1709,0,1,32,1,0,0,394,194,0,0,0,797,6,23,1,0,91,94,361,64,1,6,109,880,16.5923,989.734,30.978
