epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
11.0,22583,1.1382,0.0780009741841208,9.630605697631836,0.8167982697486877,0.9169914738124239,0.9266534811273945,0.8967271025265536,0.9079855560577297,0.5004872107186358,0.5385837280998571,0.5004872107186358,0.33677454369480875,0.04000000000000001,30,8180,22,8188,0.008877335116267204,0.8072993159294128,705,1,0,0,3,18,28,0,2,48,107,17,553,3,0,0,36,2,2,0,6,29,5,16,500,0,49,32,1,2,4,5,20,0,0,0,733,5,5,2,0,0,1,0,11,2,0,0,1452,81,5,0,1,37,223,25,4,0,2,50,1537,19,0,2,30,113,1,0,0,0,0,3,2870,0,2,1,1,0,0,0,0,0,0,0,1936,37,0,7,0,0,0,0,0,0,4,0,1972,0,0,7,8,0,0,11,9,17,0,0,1253,119,0,1,0,1,28,24,9,2,0,17,1546,16.627,987.553,30.914
12.0,24636,1.1676,0.0760009741841208,14.275129318237305,0.8528635501861572,0.9276492082825822,0.9356518517190949,0.9070703693944755,0.9185997468750734,0.531851400730816,0.7037420169018618,0.531851400730816,0.40671818231637713,0.0484,596,7614,73,8137,0.01095687597990036,0.8412249684333801,706,2,0,0,10,21,40,0,1,30,102,2,565,2,0,10,35,4,1,0,5,24,3,22,512,0,50,32,1,3,0,1,10,0,0,0,729,7,5,3,0,0,0,2,5,4,1,0,1585,73,3,0,0,18,123,2,5,3,2,80,1573,16,0,1,15,85,0,0,0,0,0,6,2867,0,2,2,1,0,0,0,0,0,0,0,1970,6,0,4,0,0,0,0,0,0,4,0,1972,0,0,6,11,0,0,38,7,12,0,0,1243,107,0,1,0,1,64,24,7,2,0,19,1510,16.4379,998.91,31.269
13.0,26689,1.2278,0.0740009741841208,13.21826457977295,0.7723129987716675,0.9188185140073082,0.9287244418383341,0.8975493345651127,0.9089835458781526,0.4996954933008526,0.24992385013706975,0.4996954933008526,0.33319796954314723,0.0576,8205,5,8210,0,0.008210781030356884,0.7644528746604919,605,1,0,0,5,31,106,0,1,66,97,8,579,1,0,7,19,1,3,1,10,19,3,21,526,1,32,26,5,6,1,4,9,0,0,0,736,6,1,2,0,0,1,0,11,2,2,0,1530,62,9,0,0,34,162,18,3,2,3,69,1540,22,2,2,19,102,0,0,0,0,0,3,2873,0,1,0,1,0,0,0,0,0,0,0,1970,6,0,4,0,0,0,0,0,0,4,0,1972,0,0,4,9,0,0,10,7,29,0,0,1219,146,0,0,0,2,27,13,22,6,0,21,1537,16.4125,1000.459,31.318
14.0,28742,1.323,0.07200097418412081,19.594615936279297,1.1544586420059204,0.9196102314250914,0.9262953074000554,0.8973713127170615,0.9078580919720398,0.5,0.25,0.5,0.3333333333333333,0.06760000000000001,0,8210,0,8210,0.008472813293337822,1.1443774700164795,620,0,1,0,5,15,87,0,1,108,75,11,567,4,0,5,18,5,3,0,17,18,5,25,509,1,41,30,3,6,0,6,8,0,0,0,736,3,2,3,0,0,2,0,10,1,3,1,1476,95,7,1,0,75,143,11,3,2,6,39,1556,27,2,0,53,83,0,0,0,0,0,1,2875,0,1,1,0,0,0,0,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,10,0,1966,0,0,1,7,0,0,12,1,20,0,0,1319,64,0,1,1,2,35,12,23,5,0,53,1496,16.5128,994.381,31.127
15.0,30795,1.4214,0.07000097418412081,22.473358154296875,0.751842200756073,0.9273447015834348,0.9348775582661729,0.9036620083033796,0.9151838839723486,0.4761266747868453,0.44922427839065104,0.47612667478684534,0.3961413815962239,0.07840000000000001,6897,1313,7289,921,0.00867204088717699,0.7432773113250732,608,1,1,0,27,34,32,0,1,79,129,6,562,6,0,6,37,1,2,1,15,12,1,15,525,1,53,25,1,4,0,2,7,0,0,0,738,6,2,0,0,0,0,0,3,0,4,0,1616,52,0,0,0,17,120,5,2,3,4,70,1597,9,0,0,14,78,0,0,0,1,0,4,2868,0,1,1,3,0,0,0,0,0,0,0,1973,6,0,1,0,0,0,0,0,0,5,0,1971,0,0,3,6,1,0,38,5,9,0,0,1246,116,1,1,0,1,50,26,8,3,0,15,1523,16.2094,1012.995,31.71
16.0,32848,1.4709,0.06800097418412081,21.809207916259766,1.2550787925720215,0.9191839220462851,0.923063406297933,0.9004269443536589,0.9092349899131381,0.5,0.25,0.5,0.3333333333333333,0.09,0,8210,0,8210,0.007777988910675049,1.2455109357833862,690,1,0,0,17,31,36,1,3,50,83,11,587,1,0,1,18,5,2,0,7,16,7,39,508,2,33,29,2,5,1,3,5,0,0,0,739,3,1,2,0,0,1,0,27,0,6,4,1535,87,2,5,4,20,122,21,2,1,7,53,1565,28,7,9,19,70,0,0,0,1,0,2,2867,0,5,0,3,0,0,0,0,0,0,0,1963,17,0,0,0,0,0,0,0,0,2,0,1974,0,0,7,6,0,0,42,14,30,1,0,1153,171,4,0,1,2,50,23,11,14,1,10,1512,16.3174,1006.285,31.5
17.0,34901,1.5728,0.0660009741841208,35.185447692871094,1.20242178440094,0.9120584652862362,0.9187299736391669,0.8912156991223387,0.902537267809503,0.5,0.25,0.5,0.3333333333333333,0.1024,8210,0,8210,0,0.008734953589737415,1.1947230100631714,662,0,0,0,34,32,33,1,4,57,89,9,559,7,0,1,35,1,3,0,12,21,3,17,522,0,49,29,2,3,1,1,7,0,0,1,728,8,6,2,0,0,1,0,12,0,6,0,1566,68,2,1,5,25,127,19,1,2,6,91,1533,14,4,3,36,73,1,2,0,1,0,4,2858,0,6,1,5,0,0,0,0,0,0,0,1962,18,0,0,0,0,0,0,0,0,2,0,1974,0,0,6,8,0,0,44,14,24,0,0,1179,149,3,0,0,2,95,42,14,11,1,27,1433,16.3006,1007.325,31.533
18.0,36954,1.6203,0.0640009741841208,19.729564666748047,0.8694937229156494,0.9003045066991474,0.9054595275986205,0.8778952894913786,0.8887216819729218,0.5149208282582217,0.6384519019971573,0.5149208282582217,0.37565608532227085,0.11560000000000002,350,7860,105,8105,0.008366103284060955,0.8604529500007629,635,0,1,0,20,13,35,1,4,105,98,18,530,8,0,0,55,2,3,0,12,20,10,19,521,2,40,25,2,2,4,4,5,0,0,0,740,3,1,1,0,0,1,0,32,0,6,3,1485,69,5,9,6,34,163,27,0,3,10,84,1488,21,9,9,28,103,1,1,0,2,0,0,2862,0,8,1,3,0,0,0,0,0,0,0,1955,24,0,1,0,0,0,0,0,0,2,0,1974,0,0,4,5,0,0,35,15,22,2,1,1146,194,3,0,0,4,70,35,17,26,1,25,1447,16.3035,1007.146,31.527
19.0,39007,1.717,0.062000974184120795,30.69544219970703,1.0195960998535156,0.91163215590743,0.9130719953011986,0.8885396487426873,0.8985562079645422,0.5,0.25,0.5,0.3333333333333333,0.1296,8210,0,8210,0,0.009089772589504719,1.0114071369171143,650,1,1,0,20,25,43,0,3,93,76,11,567,2,0,4,24,2,3,0,16,19,7,34,492,1,46,38,2,2,0,7,5,0,0,3,727,8,3,3,0,0,2,0,28,0,5,1,1538,75,5,5,1,44,110,28,6,1,4,79,1518,21,5,3,39,78,1,1,0,0,0,1,2870,0,3,0,2,0,0,0,0,0,0,0,1960,18,0,2,0,0,0,0,0,0,3,0,1973,0,0,11,11,0,0,25,9,40,2,0,1215,111,5,3,1,1,72,31,22,11,0,23,1459,16.4541,997.93,31.238
20.0,41060,1.764,0.06000097418412081,39.354713439941406,1.2044463157653809,0.9036540803897686,0.9132718776107314,0.8738246533363295,0.8873867186357773,0.5,0.25,0.5,0.3333333333333333,0.1444,8210,0,8210,0,0.008184617385268211,1.1975409984588623,542,0,0,0,45,28,31,1,4,203,58,2,536,5,0,13,45,2,3,0,26,16,2,26,489,1,55,39,1,4,0,13,4,0,0,1,727,5,6,4,0,0,2,1,1,1,1,4,1545,74,4,4,1,63,114,12,0,1,6,97,1527,14,4,3,52,66,0,0,0,0,0,1,2866,0,3,2,6,0,0,0,0,0,0,0,1955,23,0,2,0,0,0,0,0,0,3,0,1973,0,0,2,4,0,0,32,12,24,0,0,1234,116,2,0,0,2,75,33,16,8,1,47,1444,16.3922,1001.697,31.356
21.0,43113,1.8033,0.058000974184120806,32.36866760253906,1.2107023000717163,0.8967113276492082,0.9022912881739237,0.8731163540050612,0.8837165679123317,0.5000609013398295,0.7500152262622571,0.5000609013398295,0.33346865535947934,0.16000000000000003,1,8209,0,8210,0.0077911862172186375,1.2013286352157593,566,1,1,0,36,54,37,3,3,116,95,7,565,8,0,1,28,1,3,0,13,22,5,25,516,1,30,42,1,3,0,6,5,0,0,2,730,7,3,2,0,0,2,0,17,2,5,4,1451,129,7,14,2,53,128,20,5,1,9,62,1509,18,12,4,47,95,0,0,0,0,0,1,2868,0,6,1,2,0,0,0,0,0,0,0,1974,6,0,0,0,0,0,0,0,0,5,0,1971,0,0,7,9,0,0,20,11,62,4,0,1133,178,3,3,1,3,46,45,22,29,2,33,1441,16.2343,1011.441,31.661
22.0,45166,1.8709,0.056000974184120804,56.068450927734375,1.3148066997528076,0.8841047503045067,0.8939445498207257,0.8585472525026908,0.8718363892248189,0.5,0.25,0.5,0.3333333333333333,0.17639999999999997,8210,0,8210,0,0.007752069737762213,1.3077765703201294,602,0,1,0,40,34,35,2,6,122,70,15,523,21,0,7,36,1,3,0,18,24,8,11,500,0,65,23,1,5,4,7,10,0,0,1,727,12,3,2,0,0,1,0,15,0,5,5,1506,57,6,20,3,38,157,24,1,1,12,137,1394,17,17,4,40,135,0,0,0,1,0,1,2863,0,8,0,5,0,0,0,0,0,0,0,1914,64,0,2,0,0,0,0,0,0,7,1,1968,0,0,7,4,0,0,43,9,50,7,1,1079,224,2,0,0,3,80,25,13,38,1,25,1441,16.1346,1017.689,31.857
