epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
11.0,22583,1.6655,0.0780009741841208,9.51697826385498,0.806977391242981,0.7390086469370357,0.739158229201523,0.7337608727630848,0.7308518467787972,0.5350748995250274,0.5444504594729933,0.5350748995250274,0.5091945368878725,0.04000000000000001,6279,1932,5703,2508,0.012359287589788437,0.7955138087272644,835,0,7,18,7,30,5,0,1,3,4,0,415,204,2,2,27,0,0,0,0,0,2,135,478,0,0,17,0,0,0,0,0,0,0,0,608,13,6,1,8,11,0,101,21,0,12,4,1116,638,0,0,0,19,4,39,2,12,19,359,1293,1,0,0,40,17,4,0,0,34,0,1,2490,46,2,145,158,0,0,0,74,0,0,14,1708,176,0,8,0,0,0,79,0,0,115,344,1436,0,0,20,9,5,0,329,240,0,0,0,812,9,24,0,3,62,84,315,41,1,30,123,945,16.5932,989.683,30.977
12.0,24636,1.7311,0.0760009741841208,17.200929641723633,1.1228752136230469,0.7432103276093046,0.7437747528643729,0.7354016945830275,0.734328003605367,0.5,0.25,0.5,0.3333333333333333,0.0484,0,8211,0,8211,0.009867498651146889,1.1114534139633179,825,0,7,17,9,38,5,0,0,5,4,0,403,216,0,10,21,0,0,0,0,0,0,114,500,0,2,16,0,0,0,0,0,0,0,0,594,30,9,2,4,4,0,105,14,3,6,3,1199,549,0,0,0,37,3,23,3,11,17,430,1215,2,0,0,68,13,3,0,0,35,0,2,2581,39,1,105,114,0,0,0,75,0,0,23,1683,192,1,6,0,0,0,78,0,0,173,287,1436,0,0,28,8,2,0,337,198,0,0,0,847,4,30,0,2,53,101,270,57,1,14,178,922,16.6069,988.863,30.951
13.0,26689,1.7872,0.0740009741841208,16.524274826049805,0.7825832366943359,0.7542321276336622,0.7570575930630842,0.7470235689968916,0.7459088379166616,0.5222871757398612,0.529656130022591,0.5222871757398612,0.49064611637629285,0.0576,6335,1876,5969,2242,0.008283854462206364,0.7750933766365051,806,3,7,20,16,41,5,0,0,9,3,0,402,213,4,19,12,0,0,0,0,0,2,90,521,6,3,10,0,0,0,0,0,0,0,0,622,21,1,0,8,3,0,93,10,3,8,6,1196,555,0,0,0,35,1,24,2,11,16,408,1240,2,0,0,68,11,0,0,0,41,0,0,2618,48,3,44,126,0,0,0,76,0,0,27,1561,310,0,6,0,0,0,83,0,0,119,172,1600,0,0,22,9,2,0,266,244,1,0,0,865,15,18,0,2,66,114,266,78,1,16,112,955,16.5467,992.461,31.064
14.0,28742,1.8663,0.07200097418412081,16.34201431274414,1.2076878547668457,0.7515527950310559,0.7547462553041876,0.7429398734002237,0.743029989072587,0.5,0.25,0.5,0.3333333333333333,0.06760000000000001,0,8211,0,8211,0.00956069678068161,1.1964044570922852,826,1,5,16,7,31,7,0,0,13,4,1,420,202,2,13,12,0,0,0,0,0,3,120,492,0,1,16,0,0,0,0,0,0,0,0,618,14,5,1,8,5,0,97,13,3,8,3,1169,576,0,0,0,41,1,31,1,9,15,377,1269,3,0,0,63,14,1,0,0,13,0,0,2689,35,1,61,80,0,0,0,76,0,0,32,1639,225,0,8,0,0,0,83,0,0,165,268,1458,0,0,19,7,2,0,291,247,1,0,0,851,6,17,0,2,52,81,307,104,0,19,135,911,16.3479,1004.532,31.441
15.0,30795,1.9211,0.07000097418412081,14.266389846801758,0.9135722517967224,0.7410790403117768,0.7410932521491259,0.732146691945627,0.732495514494847,0.49847765193033733,0.4338277248213324,0.49847765193033733,0.336392483001593,0.07840000000000001,8151,60,8176,35,0.009494854137301445,0.9056012630462646,808,2,10,18,25,34,5,0,0,4,4,0,454,180,2,10,4,0,0,0,0,0,0,165,452,0,0,15,0,0,0,0,0,0,0,0,592,22,6,1,5,5,0,117,6,7,15,3,1214,539,0,0,0,29,1,17,5,13,15,421,1237,1,0,0,67,6,2,0,0,15,0,2,2605,39,2,63,152,0,0,0,72,0,0,43,1538,319,0,8,0,0,0,85,0,0,154,204,1531,0,0,14,12,4,0,406,155,0,0,0,820,13,17,0,3,56,97,307,66,0,19,144,919,16.5165,994.281,31.12
16.0,32848,1.9844,0.06800097418412081,14.251693725585938,0.9002858400344849,0.7569114602362684,0.7610561619100031,0.7486122916668151,0.7475290608569043,0.484472049689441,0.4378323082032713,0.484472049689441,0.3654601788741421,0.09,7534,677,7789,422,0.007894202135503292,0.8937975168228149,822,0,10,20,13,30,5,0,1,6,3,0,402,215,2,17,14,0,0,0,0,0,2,93,518,0,2,17,0,0,0,0,0,0,0,0,616,11,4,1,6,6,0,104,10,1,10,5,1249,504,0,0,0,27,8,27,2,11,18,445,1208,2,0,0,52,17,0,0,0,17,0,2,2654,39,5,43,120,0,0,0,65,0,0,31,1388,489,0,7,0,0,0,76,0,0,85,60,1753,0,0,31,5,0,0,332,196,0,0,0,851,9,28,0,1,67,71,267,75,1,27,122,969,16.5239,993.832,31.106
17.0,34901,2.0621,0.0660009741841208,47.333011627197266,1.300275444984436,0.7547801729387407,0.7550061869333924,0.7484281377119498,0.7443791505549502,0.5,0.25,0.5,0.3333333333333333,0.1024,8211,0,8211,0,0.007869666442275047,1.295326590538025,821,0,6,20,11,34,6,0,0,8,4,0,397,228,7,8,9,0,0,0,1,0,2,98,516,3,1,12,0,0,0,0,0,0,0,0,639,28,2,0,9,2,0,68,7,5,12,6,1191,560,0,0,0,32,1,24,3,13,23,388,1247,2,0,0,74,8,0,0,0,33,0,0,2611,57,0,66,113,0,0,0,94,0,0,12,1674,197,0,3,0,0,0,94,0,0,69,308,1503,0,0,27,6,3,1,282,231,0,0,0,864,10,15,0,3,76,76,305,73,1,21,126,932,16.5331,993.281,31.089
18.0,36954,2.1052,0.0640009741841208,31.24141502380371,1.1584367752075195,0.7506393861892583,0.7477579287710523,0.7432370497140297,0.7405186705430865,0.5,0.25,0.5,0.3333333333333333,0.11560000000000002,0,8211,0,8211,0.008790118619799614,1.1480211019515991,829,0,8,20,19,19,5,0,0,7,3,0,425,202,6,11,6,0,0,0,0,0,3,123,488,1,2,15,0,0,0,0,0,0,0,0,605,15,4,0,7,3,0,114,15,2,9,5,1249,493,0,0,0,40,1,24,4,13,18,433,1197,0,0,0,82,11,1,0,0,18,0,2,2607,42,0,66,144,0,0,0,101,0,0,33,1681,158,0,7,0,0,0,78,0,0,122,336,1437,0,1,28,8,4,0,355,158,0,0,0,866,5,29,0,5,68,93,287,76,1,13,113,943,16.3348,1005.34,31.467
19.0,39007,2.152,0.062000974184120795,25.131330490112305,0.767815351486206,0.757703081232493,0.7570657549877601,0.7492251089432184,0.7473272798217404,0.5,0.25,0.5,0.3333333333333333,0.1296,0,8211,0,8211,0.007997412234544754,0.7592408061027527,830,0,8,20,17,24,5,0,0,2,4,0,418,207,8,10,7,0,0,0,0,0,2,113,499,6,2,10,0,0,0,0,0,0,0,0,625,14,3,0,11,3,0,92,8,5,11,7,1249,505,0,0,0,28,1,23,3,12,21,429,1232,0,0,0,54,8,0,0,0,16,0,1,2644,56,1,37,125,0,0,0,71,0,0,19,1601,284,0,5,0,0,0,75,0,0,83,221,1595,0,0,27,10,2,0,381,176,0,0,0,815,13,16,0,3,68,103,292,60,0,26,125,935,16.3444,1004.75,31.448
20.0,41060,2.214,0.06000097418412081,35.02574920654297,1.330812931060791,0.7511874314943369,0.7515116581751937,0.741528078763769,0.7421091771471325,0.5,0.25,0.5,0.3333333333333333,0.1444,8211,0,8211,0,0.008117420598864555,1.3258999586105347,794,0,9,20,17,37,5,0,1,22,5,0,427,200,4,10,9,0,0,0,0,0,1,126,487,1,1,16,0,0,0,0,0,0,0,0,613,9,1,0,8,5,0,112,9,2,11,7,1204,539,0,0,0,40,2,20,2,12,19,416,1235,2,0,0,66,10,0,0,0,15,0,0,2675,48,4,32,106,0,0,0,67,0,0,33,1581,293,0,6,0,0,0,58,0,0,106,304,1506,0,0,17,11,4,0,296,221,0,0,0,864,11,16,0,3,69,78,270,75,1,31,135,950,16.4771,996.654,31.195
21.0,43113,2.2521,0.058000974184120806,14.805309295654297,0.9949010014533997,0.7438192668371697,0.7488902438842403,0.7342039359671751,0.7359365488205523,0.5,0.25,0.5,0.3333333333333333,0.16000000000000003,8211,0,8211,0,0.008125189691781998,0.9887346625328064,795,2,8,19,22,46,4,0,1,10,3,0,416,212,3,12,7,0,0,0,0,0,0,125,489,0,0,18,0,0,0,0,0,0,0,0,606,15,4,1,8,5,0,109,5,4,11,3,1317,452,0,0,0,20,2,13,4,16,17,530,1146,0,0,0,45,11,0,0,0,18,0,0,2622,49,2,72,117,0,0,0,61,0,0,30,1610,274,0,5,0,0,0,59,0,0,103,337,1475,0,0,15,8,4,0,362,218,0,0,0,803,14,10,0,5,58,124,297,48,1,24,125,936,16.2524,1010.438,31.626
22.0,45166,2.2969,0.056000974184120804,32.05125427246094,1.1338902711868286,0.742662282304226,0.7479649682779683,0.7333051073673083,0.73514429928054,0.5,0.25,0.5,0.3333333333333333,0.17639999999999997,0,8211,0,8211,0.008263752795755863,1.1241364479064941,809,2,11,21,17,35,3,0,1,7,4,0,472,154,6,9,9,0,0,0,0,0,0,174,441,4,0,13,0,0,0,0,0,0,0,0,595,18,2,0,7,4,0,122,8,5,9,5,1181,567,0,0,0,35,4,18,5,12,21,389,1259,0,0,0,69,9,0,0,0,6,0,1,2690,42,0,42,99,0,0,0,54,0,0,73,1662,186,0,5,0,0,0,53,0,0,190,404,1327,0,0,19,8,5,0,316,236,0,0,0,837,3,15,0,4,65,83,321,67,1,20,129,923,16.2964,1007.71,31.541
23.0,47219,2.3236,0.0540009741841208,29.775798797607422,0.9605770111083984,0.7503349165753258,0.7649033618335614,0.7407377810114226,0.7453914928165816,0.5,0.25,0.5,0.3333333333333333,0.1936,0,8211,0,8211,0.008379691280424595,0.9509857892990112,816,0,6,16,16,42,4,0,0,7,3,0,403,209,2,16,20,0,0,0,0,0,5,96,509,0,4,18,0,0,0,0,0,0,0,0,614,15,4,0,5,5,0,105,8,0,2,3,1236,541,0,0,0,22,2,19,2,1,12,433,1267,0,0,0,39,9,0,0,0,6,0,0,2712,44,2,46,70,0,0,0,54,0,0,55,1600,265,0,6,0,0,0,45,0,0,159,352,1418,0,0,20,1,0,0,329,247,0,0,0,814,13,19,0,3,56,96,333,71,0,23,94,933,16.2192,1012.502,31.691
