epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_cm_branch1_actual0_pred0,eval_cm_branch1_actual0_pred1,eval_cm_branch1_actual0_pred2,eval_cm_branch1_actual0_pred3,eval_cm_branch1_actual0_pred4,eval_cm_branch1_actual0_pred5,eval_cm_branch1_actual0_pred6,eval_cm_branch1_actual0_pred7,eval_cm_branch1_actual0_pred8,eval_cm_branch1_actual0_pred9,eval_cm_branch1_actual0_pred10,eval_cm_branch1_actual1_pred0,eval_cm_branch1_actual1_pred1,eval_cm_branch1_actual1_pred2,eval_cm_branch1_actual1_pred3,eval_cm_branch1_actual1_pred4,eval_cm_branch1_actual1_pred5,eval_cm_branch1_actual1_pred6,eval_cm_branch1_actual1_pred7,eval_cm_branch1_actual1_pred8,eval_cm_branch1_actual1_pred9,eval_cm_branch1_actual1_pred10,eval_cm_branch1_actual2_pred0,eval_cm_branch1_actual2_pred1,eval_cm_branch1_actual2_pred2,eval_cm_branch1_actual2_pred3,eval_cm_branch1_actual2_pred4,eval_cm_branch1_actual2_pred5,eval_cm_branch1_actual2_pred6,eval_cm_branch1_actual2_pred7,eval_cm_branch1_actual2_pred8,eval_cm_branch1_actual2_pred9,eval_cm_branch1_actual2_pred10,eval_cm_branch1_actual3_pred0,eval_cm_branch1_actual3_pred1,eval_cm_branch1_actual3_pred2,eval_cm_branch1_actual3_pred3,eval_cm_branch1_actual3_pred4,eval_cm_branch1_actual3_pred5,eval_cm_branch1_actual3_pred6,eval_cm_branch1_actual3_pred7,eval_cm_branch1_actual3_pred8,eval_cm_branch1_actual3_pred9,eval_cm_branch1_actual3_pred10,eval_cm_branch1_actual4_pred0,eval_cm_branch1_actual4_pred1,eval_cm_branch1_actual4_pred2,eval_cm_branch1_actual4_pred3,eval_cm_branch1_actual4_pred4,eval_cm_branch1_actual4_pred5,eval_cm_branch1_actual4_pred6,eval_cm_branch1_actual4_pred7,eval_cm_branch1_actual4_pred8,eval_cm_branch1_actual4_pred9,eval_cm_branch1_actual4_pred10,eval_cm_branch1_actual5_pred0,eval_cm_branch1_actual5_pred1,eval_cm_branch1_actual5_pred2,eval_cm_branch1_actual5_pred3,eval_cm_branch1_actual5_pred4,eval_cm_branch1_actual5_pred5,eval_cm_branch1_actual5_pred6,eval_cm_branch1_actual5_pred7,eval_cm_branch1_actual5_pred8,eval_cm_branch1_actual5_pred9,eval_cm_branch1_actual5_pred10,eval_cm_branch1_actual6_pred0,eval_cm_branch1_actual6_pred1,eval_cm_branch1_actual6_pred2,eval_cm_branch1_actual6_pred3,eval_cm_branch1_actual6_pred4,eval_cm_branch1_actual6_pred5,eval_cm_branch1_actual6_pred6,eval_cm_branch1_actual6_pred7,eval_cm_branch1_actual6_pred8,eval_cm_branch1_actual6_pred9,eval_cm_branch1_actual6_pred10,eval_cm_branch1_actual7_pred0,eval_cm_branch1_actual7_pred1,eval_cm_branch1_actual7_pred2,eval_cm_branch1_actual7_pred3,eval_cm_branch1_actual7_pred4,eval_cm_branch1_actual7_pred5,eval_cm_branch1_actual7_pred6,eval_cm_branch1_actual7_pred7,eval_cm_branch1_actual7_pred8,eval_cm_branch1_actual7_pred9,eval_cm_branch1_actual7_pred10,eval_cm_branch1_actual8_pred0,eval_cm_branch1_actual8_pred1,eval_cm_branch1_actual8_pred2,eval_cm_branch1_actual8_pred3,eval_cm_branch1_actual8_pred4,eval_cm_branch1_actual8_pred5,eval_cm_branch1_actual8_pred6,eval_cm_branch1_actual8_pred7,eval_cm_branch1_actual8_pred8,eval_cm_branch1_actual8_pred9,eval_cm_branch1_actual8_pred10,eval_cm_branch1_actual9_pred0,eval_cm_branch1_actual9_pred1,eval_cm_branch1_actual9_pred2,eval_cm_branch1_actual9_pred3,eval_cm_branch1_actual9_pred4,eval_cm_branch1_actual9_pred5,eval_cm_branch1_actual9_pred6,eval_cm_branch1_actual9_pred7,eval_cm_branch1_actual9_pred8,eval_cm_branch1_actual9_pred9,eval_cm_branch1_actual9_pred10,eval_cm_branch1_actual10_pred0,eval_cm_branch1_actual10_pred1,eval_cm_branch1_actual10_pred2,eval_cm_branch1_actual10_pred3,eval_cm_branch1_actual10_pred4,eval_cm_branch1_actual10_pred5,eval_cm_branch1_actual10_pred6,eval_cm_branch1_actual10_pred7,eval_cm_branch1_actual10_pred8,eval_cm_branch1_actual10_pred9,eval_cm_branch1_actual10_pred10,eval_runtime,eval_samples_per_second,eval_steps_per_second
21.0,43113,1.8923,0.058000974184120806,46.538490295410156,1.4950801134109497,0.874177831912302,0.8852375367978129,0.8495008574700588,0.8635219104023659,0.5,0.25,0.5,0.3333333333333333,0.16000000000000003,8210,0,8210,0,0.007628479972481728,1.4890731573104858,624,1,0,0,115,18,16,5,2,89,40,26,532,1,0,65,10,2,0,0,7,7,16,16,478,1,87,9,1,0,1,12,11,0,0,3,717,12,5,3,0,0,1,5,38,3,1,2,1419,85,24,10,4,93,133,24,11,1,6,240,1288,37,2,7,91,73,0,0,0,2,0,1,2870,0,1,1,3,0,0,0,0,0,0,0,1962,20,0,0,0,0,0,0,0,0,7,6,1963,0,0,8,3,0,1,56,12,79,0,0,1141,124,9,2,0,2,97,18,68,17,6,51,1360,16.3908,1001.78,31.359
22.0,45166,1.9698,0.056000974184120804,22.85768699645996,1.3464438915252686,0.8635809987819733,0.8772698334912197,0.8384753540341805,0.8534419356680037,0.5,0.25,0.5,0.3333333333333333,0.17639999999999997,0,8210,0,8210,0.006347329821437597,1.3381898403167725,597,2,0,0,150,18,13,7,4,93,26,27,537,2,0,59,9,0,0,2,8,6,12,22,467,0,94,10,2,0,3,12,10,0,0,1,718,13,5,2,0,0,1,6,35,1,2,3,1425,95,17,12,19,76,127,17,9,2,8,259,1315,31,5,26,52,56,1,0,1,4,0,1,2863,0,3,1,4,0,0,0,0,0,0,0,1871,110,0,1,0,0,0,0,0,0,2,1,1973,0,0,13,3,0,1,86,28,64,0,9,1084,136,5,1,0,2,123,31,51,26,26,35,1330,16.4872,995.927,31.176
23.0,47219,2.0348,0.0540009741841208,18.208778381347656,1.173442006111145,0.8587088915956151,0.8812702497116883,0.8214899938370828,0.8410720100446603,0.5,0.25,0.5,0.3333333333333333,0.1936,8210,0,8210,0,0.007946686819195747,1.1666513681411743,578,2,0,0,74,17,11,3,3,205,17,20,484,0,0,107,11,0,0,0,20,8,12,21,379,1,168,9,2,0,1,30,9,0,0,0,708,12,4,15,0,0,2,5,8,2,1,1,1340,107,18,2,7,191,135,12,1,1,5,195,1304,36,1,10,144,71,0,0,0,0,0,0,2871,0,1,3,3,0,0,0,0,0,0,0,1912,67,0,3,0,0,0,0,0,0,10,0,1966,0,0,4,2,0,0,31,10,77,0,0,1231,69,1,1,0,0,82,25,71,8,6,109,1327,16.4315,999.302,31.281
24.0,49272,2.0522,0.0520009741841208,39.371192932128906,2.051224708557129,0.8495127892813642,0.8654897477435121,0.829625331830773,0.8419757139553888,0.5,0.25,0.5,0.3333333333333333,0.2116,8210,0,8210,0,0.008861456997692585,2.0443055629730225,526,3,1,0,159,23,19,7,7,143,22,19,571,2,0,29,10,2,0,1,11,5,8,31,503,0,53,9,3,0,3,14,8,0,0,1,706,12,5,16,0,0,0,6,26,2,1,7,1385,109,38,11,14,103,116,15,20,0,8,212,1317,50,4,21,78,55,0,0,0,0,0,0,2873,0,1,1,3,0,0,0,0,0,0,0,1699,283,0,0,0,0,0,0,0,0,5,0,1971,0,0,3,19,0,0,52,39,108,0,1,1113,89,1,4,2,6,99,27,110,17,16,63,1285,16.5199,993.952,31.114
25.0,51325,2.0694,0.0500009741841208,33.68312072753906,1.235676884651184,0.861510353227771,0.8789431007815978,0.8293102375087983,0.8468145562489965,0.5,0.25,0.5,0.3333333333333333,0.2304,8210,0,8210,0,0.007695250678807497,1.2295281887054443,578,1,1,0,173,21,6,7,3,107,13,22,515,0,0,86,12,0,0,0,11,4,24,29,411,1,134,12,1,0,2,13,5,0,0,1,715,12,5,7,0,0,1,5,18,2,0,3,1425,94,11,11,9,144,95,19,4,1,6,255,1311,27,6,11,99,41,0,0,0,2,0,0,2868,0,1,4,3,0,0,0,0,0,0,1,1886,93,0,2,0,0,0,0,0,0,4,0,1972,0,0,10,2,0,0,76,20,57,1,0,1182,76,4,1,0,3,131,22,67,17,6,96,1283,16.5589,991.609,31.041
26.0,53378,2.0939,0.048000974184120804,46.23819351196289,1.534394383430481,0.8459196102314251,0.8544038863347025,0.8103553990170828,0.8229109541165965,0.5,0.25,0.5,0.3333333333333333,0.25,8210,0,8210,0,0.007870607078075409,1.5280001163482666,562,2,0,0,173,9,10,6,7,112,29,30,550,0,0,45,8,0,2,1,9,5,16,113,337,0,128,8,2,0,4,13,11,0,1,0,709,11,5,13,0,0,1,6,42,2,0,4,1366,78,20,14,22,119,145,16,13,1,7,219,1275,28,6,39,87,89,0,0,0,4,0,0,2858,0,10,3,3,0,0,0,0,0,0,0,1877,102,0,3,0,0,0,0,0,0,3,1,1972,0,0,13,9,0,0,65,27,71,5,11,1079,144,6,4,0,0,95,24,76,19,38,63,1305,16.6229,987.795,30.921
27.0,55431,2.1565,0.0460009741841208,52.25099563598633,1.4446241855621338,0.8601096224116931,0.8777597705035933,0.8271236123918183,0.84383564088593,0.5,0.25,0.5,0.3333333333333333,0.27040000000000003,8210,0,8210,0,0.010633506812155247,1.4353466033935547,556,1,1,0,223,26,7,4,3,76,13,16,559,0,0,55,8,0,0,0,10,2,14,54,385,1,153,8,1,0,8,6,2,0,0,1,710,15,5,9,0,0,1,5,21,4,1,3,1504,85,12,8,6,86,82,20,16,1,7,285,1319,20,6,10,62,34,0,0,2,3,0,0,2867,0,1,2,3,0,0,0,0,0,0,6,1913,63,0,0,0,0,0,0,0,0,34,4,1938,0,0,10,9,0,0,146,21,54,1,0,1105,78,10,2,1,4,184,27,52,24,2,57,1267,16.4862,995.983,31.178
28.0,57484,2.1334,0.0440009741841208,31.709247589111328,1.12112295627594,0.8408647990255785,0.8615180689185913,0.797339075958342,0.8173334430178475,0.5,0.25,0.5,0.3333333333333333,0.2916,8210,0,8210,0,0.00945303589105606,1.1129330396652222,552,3,0,0,207,27,9,15,2,70,25,20,474,0,0,122,11,0,7,1,9,6,16,40,329,0,214,6,2,1,3,14,7,0,0,0,717,13,4,1,0,0,1,10,31,1,0,5,1422,92,10,43,8,90,110,22,1,1,10,278,1260,11,37,23,75,62,1,0,0,12,0,3,2848,1,9,1,3,0,0,0,0,0,0,0,1982,0,0,0,0,0,0,0,0,0,5,9,1962,0,0,13,1,0,1,131,24,58,23,3,1025,145,8,0,0,5,143,30,40,104,4,60,1236,16.4884,995.854,31.173
29.0,59537,2.0959,0.0420009741841208,59.27103042602539,1.3897062540054321,0.8454933008526188,0.8788838933915115,0.8003087717344237,0.8244370491345038,0.5,0.25,0.5,0.3333333333333333,0.31360000000000005,0,8210,0,8210,0.009647746570408344,1.3780792951583862,521,1,0,0,256,24,4,10,5,69,20,9,465,1,0,140,13,0,1,0,9,12,8,23,339,0,227,10,1,0,6,10,8,0,0,0,713,14,5,1,0,0,1,12,5,2,0,3,1475,79,4,20,11,85,128,11,2,0,5,330,1237,10,8,22,71,84,2,0,0,9,0,4,2851,0,6,2,4,0,0,0,0,0,0,0,1963,17,0,2,0,0,0,0,0,0,4,4,1968,0,0,1,3,0,0,145,29,42,1,2,1071,130,3,0,0,1,183,26,29,37,10,61,1280,16.6573,985.752,30.857
30.0,61590,2.1348,0.0400009741841208,61.29635238647461,1.5223605632781982,0.827101096224117,0.8685488956110127,0.7782752143849084,0.8048983168240095,0.5,0.25,0.5,0.3333333333333333,0.3364,0,8210,0,8210,0.009330867789685726,1.5108630657196045,544,3,1,0,265,11,4,11,8,49,14,19,388,1,0,224,3,0,5,0,8,2,14,17,335,0,242,6,1,0,7,8,2,0,0,0,708,13,4,9,0,0,2,10,29,3,1,3,1523,40,5,34,13,66,95,19,0,1,7,416,1145,2,26,36,73,55,1,0,0,5,0,2,2849,0,16,2,3,0,0,0,0,0,0,1,1866,115,0,0,0,0,0,0,0,0,11,5,1960,0,0,11,2,0,0,179,6,37,15,7,1034,133,10,0,0,0,208,15,26,80,18,44,1229,16.4622,997.436,31.223
31.0,63643,2.108,0.0380009741841208,50.3764533996582,1.174157977104187,0.8534104750304506,0.8746601733758151,0.8220686948636436,0.8378857615885067,0.5,0.25,0.5,0.3333333333333333,0.36,0,8210,0,8210,0.009798821061849594,1.1629213094711304,558,6,1,0,250,10,5,9,6,52,13,14,552,0,0,64,2,0,2,0,9,7,12,57,401,1,142,4,1,0,4,7,3,0,0,1,712,10,5,8,0,0,2,8,20,6,0,5,1515,42,11,26,8,89,90,22,16,1,8,375,1165,14,18,19,92,50,0,0,0,8,0,0,2860,0,5,2,3,0,0,0,0,0,0,0,1953,29,0,0,0,0,0,0,0,0,3,6,1967,0,0,6,10,0,0,161,8,48,5,0,1091,95,8,2,1,4,191,15,40,45,4,81,1239,16.3468,1004.476,31.443
32.0,65696,2.0456,0.0360009741841208,79.61207580566406,1.1040621995925903,0.840803897685749,0.8784042996053507,0.7910370383602925,0.8174329075414083,0.5,0.25,0.5,0.3333333333333333,0.3844,0,8210,0,8210,0.010773662477731705,1.0919488668441772,509,4,0,0,252,30,5,11,4,79,16,10,407,2,0,189,17,0,1,0,15,9,11,7,353,1,223,5,0,0,3,23,6,0,0,0,697,11,5,14,0,0,5,14,8,1,0,4,1439,55,12,25,7,153,108,7,0,0,5,306,1206,21,17,18,140,60,0,0,0,0,0,0,2871,0,2,2,3,0,0,0,0,0,0,0,1973,9,0,0,0,0,0,0,0,0,6,5,1965,0,0,3,0,0,0,119,14,65,3,0,1128,92,2,0,0,0,144,15,60,42,2,107,1258,16.3498,1004.296,31.438
33.0,67749,2.0288,0.0340009741841208,81.43280029296875,1.6735475063323975,0.8348964677222899,0.8706021361806102,0.7889299730352046,0.8148068823266343,0.5,0.25,0.5,0.3333333333333333,0.4096,8210,0,8210,0,0.009919826872646809,1.665102243423462,552,4,0,0,266,19,3,8,7,39,12,21,418,0,0,188,10,0,1,0,6,6,19,13,350,1,225,8,1,0,4,8,3,1,0,0,699,8,6,21,0,0,2,9,28,1,0,7,1517,57,15,23,6,76,82,20,1,0,10,342,1237,25,12,17,72,44,0,0,0,0,0,0,2869,0,3,3,3,0,0,0,0,0,0,0,1812,170,0,0,0,0,0,0,0,0,17,1,1958,0,0,12,1,0,0,161,31,45,7,0,1064,103,12,0,1,4,178,21,65,33,7,76,1233,16.4665,997.176,31.215
34.0,69802,1.9829,0.0320009741841208,81.5860824584961,1.4883511066436768,0.819305724725944,0.8698217268091066,0.7769356063703902,0.8036068063550292,0.5,0.25,0.5,0.3333333333333333,0.43560000000000004,8210,0,8210,0,0.010113160125911236,1.479335904121399,523,5,1,0,288,23,1,9,9,44,7,7,447,0,0,183,1,0,0,0,5,7,7,32,335,1,237,8,0,0,5,3,4,0,0,0,699,16,5,17,0,0,1,8,10,4,0,6,1586,34,7,18,12,59,76,11,6,1,8,435,1173,17,10,17,54,48,1,0,0,2,0,0,2860,0,6,6,3,0,0,0,0,0,0,0,1571,411,0,0,0,0,0,0,0,0,7,1,1968,0,0,3,4,0,0,213,18,31,1,1,1067,86,7,2,1,2,230,21,36,34,6,67,1224,16.372,1002.932,31.395
35.0,71855,1.9432,0.0300009741841208,31.849014282226562,1.1679824590682983,0.8483556638246041,0.8909726213686558,0.7937649213460373,0.8222057813770316,0.5,0.25,0.5,0.3333333333333333,0.4624000000000001,8210,0,8210,0,0.010375629179179668,1.15847647190094,542,5,0,0,285,24,2,10,1,34,7,5,373,0,0,229,31,0,0,0,9,3,12,11,324,1,255,13,0,0,1,13,2,0,0,0,703,16,6,8,0,0,3,10,9,2,0,5,1564,58,1,19,0,88,66,7,0,1,12,343,1292,7,3,2,83,30,1,0,0,6,0,0,2864,0,0,4,3,0,0,0,0,0,0,0,1957,25,0,0,0,0,0,0,0,0,12,6,1958,0,0,6,0,0,0,188,23,25,0,0,1138,44,4,0,0,3,239,27,23,13,1,105,1215,16.3403,1004.879,31.456
36.0,73908,1.8953,0.0280009741841208,69.94470977783203,1.1812177896499634,0.8456760048721071,0.8706734189477494,0.7968300940820293,0.820207432057832,0.5,0.25,0.5,0.3333333333333333,0.48999999999999994,0,8210,0,8210,0.010737016797065735,1.169118881225586,561,6,0,0,253,30,2,10,9,32,7,17,435,0,0,143,38,0,2,0,7,8,14,46,329,0,207,15,2,0,6,9,4,0,0,0,696,8,8,22,1,0,2,9,23,3,0,6,1516,58,12,37,10,66,81,21,1,1,5,258,1327,16,19,32,49,51,2,0,0,3,0,1,2853,0,14,2,3,0,0,0,0,0,0,0,1952,30,0,0,0,0,0,0,0,0,2,5,1969,0,0,9,3,0,0,163,46,42,6,4,1036,115,5,1,0,6,200,29,33,71,18,55,1212,16.3971,1001.399,31.347
37.0,75961,1.8928,0.0260009741841208,42.042381286621094,1.2972825765609741,0.821863580998782,0.8854410860716051,0.7633824530832769,0.7970565986837603,0.5,0.25,0.5,0.3333333333333333,0.5184,0,8210,0,8210,0.011183426715433598,1.284387469291687,491,4,0,0,346,30,0,5,5,23,6,1,333,0,0,271,37,0,0,0,6,2,6,7,319,0,255,29,0,0,1,14,1,0,0,0,667,26,22,17,0,0,3,11,6,2,0,3,1627,52,7,7,0,57,51,3,0,0,7,414,1270,3,1,1,60,21,8,0,0,7,0,9,2814,0,0,34,6,0,0,0,0,0,0,4,1810,167,0,1,0,0,0,0,0,0,28,5,1943,0,0,1,0,0,0,255,29,8,0,0,1107,24,3,0,0,0,340,30,17,1,0,125,1114,16.371,1002.991,31.397
38.0,78014,1.856,0.0240009741841208,40.007354736328125,0.9865506291389465,0.83836784409257,0.8950702850958705,0.7796541250837001,0.8122101112622797,0.5,0.25,0.5,0.3333333333333333,0.5476,8210,0,8210,0,0.010998981073498726,0.9762557744979858,491,6,0,0,330,25,2,10,1,38,7,1,362,0,0,259,17,0,0,0,9,2,5,9,323,0,270,12,0,0,1,10,2,0,0,0,673,28,14,15,0,0,2,14,6,3,0,1,1590,37,5,18,0,88,64,1,0,0,5,412,1233,4,4,2,84,35,3,0,0,3,0,1,2854,0,0,14,3,0,0,0,0,0,0,0,1979,2,0,1,0,0,0,0,0,0,15,11,1950,0,0,0,0,0,0,213,20,18,1,0,1144,28,2,0,0,0,277,22,24,10,0,128,1167,16.3103,1006.726,31.514
39.0,80067,1.7632,0.0220009741841208,65.49832916259766,0.7995901107788086,0.8415347137637028,0.8893398730564044,0.783919437514275,0.8138422942805299,0.5,0.25,0.5,0.3333333333333333,0.5776,8210,0,8210,0,0.01035776361823082,0.7897359132766724,512,3,0,0,311,33,1,11,5,28,6,5,354,0,0,246,32,0,0,0,10,3,11,8,323,1,254,15,0,0,2,16,2,0,0,0,686,16,10,18,3,0,1,12,8,2,1,4,1600,43,4,24,1,72,53,5,0,0,11,369,1271,6,6,4,71,37,6,0,0,10,0,3,2836,0,3,14,6,0,0,0,0,0,0,0,1946,36,0,0,0,0,0,0,0,0,3,8,1965,0,0,5,0,0,0,198,35,17,0,0,1128,41,4,0,0,0,266,27,11,15,3,107,1197,16.3122,1006.61,31.51
40.0,82120,1.682,0.0200009741841208,62.76235580444336,1.0735033750534058,0.8355054811205846,0.8888550266245886,0.776753876074477,0.8092600250993293,0.5,0.25,0.5,0.3333333333333333,0.6084,8210,0,8210,0,0.011840961873531342,1.0623080730438232,519,3,1,0,326,16,1,15,3,22,4,8,362,0,0,250,21,0,0,0,6,3,13,11,320,1,259,11,0,1,4,10,2,0,0,0,662,21,11,25,12,0,1,14,10,2,1,4,1608,49,4,37,2,42,53,7,0,0,10,426,1222,7,24,7,43,34,6,0,0,10,0,0,2839,0,8,9,6,0,0,0,0,0,0,0,1979,3,0,0,0,0,0,0,0,0,3,10,1963,0,0,6,0,0,0,257,20,18,2,0,1056,65,9,0,0,0,295,22,12,35,3,65,1189,16.6315,987.285,30.905
41.0,84173,1.6288,0.0180009741841208,58.68952178955078,1.1217172145843506,0.8300852618757613,0.8963116782813231,0.7721040879498293,0.8062844006487709,0.5,0.25,0.5,0.3333333333333333,0.6400000000000001,0,8210,0,8210,0.010535852052271366,1.1099516153335571,493,4,0,0,352,22,0,12,3,20,4,1,356,0,0,275,13,0,0,0,3,2,6,11,321,1,268,16,0,0,4,5,0,0,0,0,680,25,10,14,4,0,1,12,5,1,1,2,1689,23,2,28,0,23,38,5,0,0,11,510,1176,1,6,3,35,33,14,0,0,16,0,2,2801,0,2,32,11,0,0,0,0,0,0,0,1980,2,0,0,0,0,0,0,0,0,8,10,1958,0,0,2,0,0,1,302,32,7,0,0,1052,28,7,0,0,0,382,26,8,15,0,68,1124,16.4587,997.651,31.23
42.0,86226,1.6019,0.0160009741841208,62.70683288574219,0.9045753479003906,0.8197320341047503,0.8853868645758145,0.7610388816189793,0.796456440185781,0.5,0.25,0.5,0.3333333333333333,0.6723999999999999,8210,0,8210,0,0.011425520293414593,0.8935891389846802,505,5,0,0,335,27,0,13,5,16,4,5,362,0,0,266,10,0,0,0,2,5,5,13,318,1,265,13,0,2,5,7,3,0,0,0,650,24,9,43,6,0,1,13,6,2,0,3,1629,45,12,31,4,25,55,7,0,0,9,474,1177,13,19,7,30,44,5,0,0,15,0,0,2839,0,3,9,7,0,0,0,0,0,0,0,1891,91,0,0,0,0,0,0,0,0,8,8,1960,0,0,2,0,0,0,329,23,17,2,0,972,79,8,0,0,0,335,27,22,38,2,41,1157,16.4215,999.906,31.3
43.0,88279,1.5379,0.0140009741841208,45.90843200683594,0.8767893314361572,0.8405602923264311,0.8847243497871417,0.7867966920605866,0.8149632161969982,0.5,0.25,0.5,0.3333333333333333,0.7055999999999999,0,8210,0,8210,0.010744097642600536,0.8653497099876404,512,12,0,0,302,34,1,8,3,34,4,5,389,0,0,192,50,0,0,0,13,1,10,20,332,0,227,22,0,0,2,18,1,0,0,0,684,25,17,10,0,0,2,8,7,2,0,3,1632,41,4,19,0,61,43,8,2,1,10,357,1304,2,4,2,61,29,7,0,0,16,0,1,2829,0,0,19,6,0,0,0,0,0,0,0,1925,57,0,0,0,0,0,0,0,0,9,8,1959,0,0,2,3,0,1,211,45,7,0,0,1136,19,4,1,0,2,348,35,12,6,0,122,1100,16.3198,1006.141,31.496
44.0,90332,1.481,0.0120009741841208,44.42776870727539,0.8080609440803528,0.8226552984165652,0.8857591972486756,0.7679393677366778,0.801127777886838,0.5,0.25,0.5,0.3333333333333333,0.7395999999999999,0,8210,0,8210,0.010498300194740295,0.7970619797706604,527,5,0,0,325,22,0,6,6,16,3,5,352,0,0,256,33,0,0,0,3,1,10,13,322,0,257,19,0,0,2,9,0,0,0,0,684,25,19,11,0,0,1,6,9,3,0,5,1664,46,9,15,0,21,40,13,0,1,9,471,1228,6,4,3,31,14,15,0,0,18,0,3,2819,0,1,14,8,0,0,0,0,0,0,0,1809,173,0,0,0,0,0,0,0,0,8,6,1962,0,0,4,0,0,0,303,37,6,0,0,1053,21,10,0,0,0,401,39,15,6,1,70,1088,16.3475,1004.437,31.442
45.0,92385,1.4264,0.0100009741841208,43.81743240356445,0.8808702826499939,0.8032886723507917,0.8467549138264879,0.759883571344968,0.7840953169795192,0.5,0.25,0.5,0.3333333333333333,0.7744,0,8210,0,8210,0.013167908415198326,0.8669787645339966,518,23,1,0,240,99,0,10,9,8,2,9,445,0,0,112,78,0,1,0,3,2,16,47,342,0,175,37,1,1,6,7,0,0,0,1,645,20,16,49,9,2,0,4,12,6,1,7,1605,79,12,32,14,15,29,12,4,1,14,270,1393,15,14,20,15,22,22,0,0,34,0,4,2793,0,11,10,4,0,0,0,0,0,0,0,1442,540,0,0,0,0,0,0,0,0,2,5,1969,0,0,9,11,0,1,277,94,13,2,1,969,47,15,7,0,3,381,54,24,38,6,33,1069,16.3617,1003.563,31.415
46.0,94438,1.3938,0.0080009741841208,28.422422409057617,1.0616779327392578,0.8228380024360535,0.8696079186209643,0.7675263649898841,0.7971693993297989,0.5,0.25,0.5,0.3333333333333333,0.81,8210,0,8210,0,0.009744102135300636,1.0526211261749268,508,8,0,0,284,67,0,8,7,23,5,4,371,0,0,166,98,0,0,0,8,3,13,20,324,1,213,39,0,0,4,16,2,0,0,0,642,25,24,42,4,0,1,8,7,2,1,2,1605,83,11,23,2,35,41,6,1,1,12,294,1373,12,5,4,43,29,8,0,0,16,0,6,2813,0,0,25,10,0,0,0,0,0,0,0,1698,284,0,0,0,0,0,0,0,0,8,8,1960,0,0,4,0,0,1,213,72,8,0,0,1096,30,6,0,0,2,329,52,17,12,0,91,1121,16.3073,1006.911,31.52
47.0,96491,1.3578,0.006000974184120799,43.64748001098633,0.7280680537223816,0.829658952496955,0.8729293642863124,0.7740767471616361,0.8035656973340857,0.5,0.25,0.5,0.3333333333333333,0.8464,8210,0,8210,0,0.009793004021048546,0.718458890914917,513,8,0,0,280,58,2,10,6,28,5,6,379,0,0,190,64,0,0,0,6,5,9,25,327,1,216,33,0,1,4,12,4,0,0,0,656,23,13,37,7,0,2,8,9,3,1,3,1601,58,16,28,2,43,48,10,2,1,9,356,1286,17,15,6,42,36,4,0,0,15,0,1,2843,0,0,10,5,0,0,0,0,0,0,0,1828,154,0,0,0,0,0,0,0,0,6,8,1962,0,0,1,2,0,1,218,61,17,1,0,1074,49,6,1,0,1,280,48,29,26,3,82,1154,16.465,997.265,31.218
48.0,98544,1.2761,0.0040009741841207985,31.018030166625977,0.7320638298988342,0.8271619975639464,0.8853407339804525,0.7714087805547458,0.8038483287071188,0.4599269183922046,0.2807203692542695,0.4599269183922046,0.3212494965047271,0.8835999999999999,7487,723,8145,65,0.009041775949299335,0.7231610417366028,517,3,1,0,327,17,2,12,5,23,3,8,369,1,0,243,17,0,0,0,8,4,12,14,324,1,246,13,0,2,5,12,3,0,0,1,668,27,6,25,9,0,2,8,9,2,1,3,1651,33,10,33,0,28,42,9,0,1,11,497,1155,14,14,6,37,36,10,0,0,23,0,1,2819,0,1,12,12,0,0,0,0,0,0,0,1914,68,0,0,0,0,0,0,0,0,2,10,1964,0,0,1,0,0,1,291,24,11,3,0,1038,55,9,0,0,0,335,25,15,26,2,55,1163,16.1334,1017.763,31.859
49.0,100597,1.276,0.002000974184120799,41.45775604248047,0.704243004322052,0.8275274056029233,0.8844918816476514,0.7717886505519409,0.8043081496767095,0.47734470158343484,0.35014137384048133,0.4773447015834348,0.33655879740362893,0.9216,7701,509,8073,137,0.009389087557792664,0.6948907971382141,527,5,0,0,304,36,0,12,4,21,1,5,368,0,0,234,38,0,0,0,3,2,7,16,326,1,247,22,0,1,4,8,0,0,0,0,656,34,20,19,6,0,1,10,6,3,0,3,1656,49,6,26,0,22,41,8,1,0,9,444,1239,11,10,4,31,23,25,0,0,26,0,6,2774,2,0,35,10,0,0,0,0,0,0,0,1954,28,0,0,0,0,0,0,0,0,4,10,1962,0,0,3,0,0,2,309,33,6,1,0,1040,30,13,0,0,0,403,38,11,19,1,59,1086,16.3545,1004.008,31.429
