epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_runtime,eval_samples_per_second,eval_steps_per_second
1.0,2053,6.9733,0.0980009741841208,90.27771759033203,4.873193264007568,0.8757763975155279,0.9562884995354749,0.9036997798642976,0.8834797895674236,0.5,0.25,0.5,0.3333333333333333,0.0,8211,0,8211,0,0.2784440219402313,4.603464126586914,15.763,1041.804,32.608
2.0,4106,6.4494,0.0960009741841208,109.94904327392578,5.479822158813477,0.9892217756667885,0.9857547445129551,0.9862557647767463,0.9857195298427045,0.5,0.25,0.5,0.3333333333333333,0.02,8211,0,8211,0,0.018403394147753716,5.472690105438232,15.7999,1039.373,32.532
3.0,6159,6.18,0.0940009741841208,141.6665496826172,5.895913124084473,0.9956156375593715,0.9955852410543689,0.9955257632172164,0.995545907422126,0.5,0.25,0.5,0.3333333333333333,0.04,0,8211,0,8211,0.009386708959937096,5.877222537994385,15.788,1040.157,32.556
4.0,8212,5.9472,0.0920009741841208,123.88423919677734,4.9466023445129395,0.9908050176592376,0.991369576987631,0.9915445681970823,0.991259789952712,0.5,0.25,0.5,0.3333333333333333,0.06,8211,0,8211,0,0.016137825325131416,4.940642833709717,15.8127,1038.531,32.505
5.0,10265,5.7253,0.0900009741841208,83.50554656982422,5.120796203613281,0.9948849104859335,0.9934994887318119,0.9941119216163465,0.993781130273547,0.5,0.25,0.5,0.3333333333333333,0.08,8211,0,8211,0,0.01110952440649271,5.120138168334961,15.7637,1041.759,32.607
6.0,12318,5.5356,0.0880009741841208,109.00355529785156,6.546966552734375,0.994824016563147,0.9935962677170206,0.993227483262508,0.9934010083556754,0.5,0.25,0.5,0.3333333333333333,0.1,8211,0,8211,0,0.01375592965632677,6.547070503234863,15.7816,1040.58,32.57
7.0,14371,5.3694,0.08600097418412081,122.40585327148438,5.087709426879883,0.9942150773352819,0.9928792663963969,0.9936095128160335,0.9931917948731592,0.5,0.25,0.5,0.3333333333333333,0.12,0,8211,0,8211,0.010923497378826141,5.068764686584473,15.79,1040.025,32.552
8.0,16424,5.2519,0.08400097418412081,139.78170776367188,6.604785442352295,0.994458653026428,0.9935504687062668,0.9942320818636502,0.9938594685088925,0.5,0.25,0.5,0.3333333333333333,0.14,0,8211,0,8211,0.012284834869205952,6.582069396972656,15.7518,1042.546,32.631
9.0,18477,5.1062,0.0820009741841208,140.0190887451172,4.982729911804199,0.99494580440872,0.9927823902779412,0.9934690304695525,0.9931042083441668,0.5,0.25,0.5,0.3333333333333333,0.16,0,8211,0,8211,0.01239246129989624,4.962472438812256,15.7232,1044.443,32.691
10.0,20530,5.0265,0.0800009741841208,156.81336975097656,5.449179649353027,0.9925100474972598,0.9902139452012051,0.9910813326330618,0.990507919873613,0.5,0.25,0.5,0.3333333333333333,0.18,8211,0,8211,0,0.014547925442457199,5.445931911468506,15.7697,1041.361,32.594
11.0,22583,4.9267,0.0780009741841208,136.44097900390625,3.6369738578796387,0.927901595420777,0.9377741619404097,0.9515789982298529,0.9388938658904624,0.5,0.25,0.5,0.3333333333333333,0.2,0,8211,0,8211,0.09331303089857101,3.5379419326782227,15.8344,1037.106,32.461
12.0,24636,4.8101,0.0760009741841208,88.943115234375,3.639788866043091,0.9921446839605408,0.991744685781076,0.9913902762124583,0.9915310599905383,0.5,0.25,0.5,0.3333333333333333,0.22,8211,0,8211,0,0.01779484935104847,3.6295385360717773,15.9045,1032.541,32.318
13.0,26689,4.7834,0.0740009741841208,147.58828735351562,5.077333927154541,0.9922664718061137,0.9922789151324011,0.991621423432355,0.9918889177694585,0.5,0.25,0.5,0.3333333333333333,0.24,0,8211,0,8211,0.019519781693816185,5.04979944229126,15.7774,1040.855,32.578
14.0,28742,4.7337,0.07200097418412081,80.56832885742188,4.103716850280762,0.9942759712580684,0.9928253035805756,0.9938086244400377,0.9932910608862506,0.5,0.25,0.5,0.3333333333333333,0.26,8211,0,8211,0,0.013789922930300236,4.09905481338501,15.8135,1038.478,32.504
15.0,30795,4.5976,0.07000097418412081,88.60110473632812,3.661226987838745,0.9926318353428328,0.9912744892061629,0.9912804091697985,0.9912024381845002,0.5,0.25,0.5,0.3333333333333333,0.28,8211,0,8211,0,0.01651310920715332,3.6526312828063965,15.7374,1043.498,32.661
16.0,32848,4.5068,0.06800097418412081,170.44496154785156,4.430131435394287,0.9856290342223846,0.9850640527968072,0.9843445662117859,0.9842200874035495,0.5,0.25,0.5,0.3333333333333333,0.3,0,8211,0,8211,0.027069613337516785,4.396071910858154,15.7786,1040.775,32.576
17.0,34901,4.4111,0.0660009741841208,68.3292465209961,2.7009668350219727,0.9890390938984289,0.9881920964461206,0.9884896688112483,0.9882007253971398,0.5,0.25,0.5,0.3333333333333333,0.32,0,8211,0,8211,0.020826024934649467,2.6759324073791504,15.7278,1044.141,32.681
18.0,36954,4.3162,0.0640009741841208,147.1233367919922,2.7504489421844482,0.9922055778833272,0.9901732934868597,0.989620862166656,0.9897657346858043,0.5,0.25,0.5,0.3333333333333333,0.34,8211,0,8211,0,0.018384747207164764,2.7379918098449707,15.7197,1044.677,32.698
19.0,39007,4.2447,0.062000974184120795,121.91397857666016,4.124051094055176,0.9915966386554622,0.9912230565456774,0.9903895296509598,0.9907516770662692,0.5,0.25,0.5,0.3333333333333333,0.36,0,8211,0,8211,0.01995566487312317,4.097594261169434,15.8021,1039.231,32.527
20.0,41060,4.1315,0.06000097418412081,101.35477447509766,3.3307342529296875,0.9921446839605408,0.991026101054696,0.9904018187539936,0.9906283787189465,0.5,0.25,0.5,0.3333333333333333,0.38,8211,0,8211,0,0.018750716000795364,3.318742036819458,15.7346,1043.687,32.667
21.0,43113,4.069,0.058000974184120806,161.4029083251953,3.6611294746398926,0.9930580928023384,0.9925045798774857,0.9926414654883596,0.9925258440902313,0.5,0.25,0.5,0.3333333333333333,0.4,0,8211,0,8211,0.01854330115020275,3.6368186473846436,15.7714,1041.253,32.591
22.0,45166,3.9179,0.056000974184120804,130.20785522460938,3.7374348640441895,0.9881865789794179,0.9896947784699853,0.9884662098967503,0.9887921049085286,0.5,0.25,0.5,0.3333333333333333,0.42,8211,0,8211,0,0.024645131081342697,3.7208969593048096,15.7756,1040.974,32.582
