epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_runtime,eval_samples_per_second,eval_steps_per_second
1.0,2053,1.3284,0.0980009741841208,9.385451316833496,0.9601036906242371,0.8206673973937401,0.789966603251825,0.7775434658725972,0.7771398849959272,0.5032273779076848,0.6928392343912433,0.5032273779076848,0.34131113282310155,0.0,61,8150,8,8203,0.22108037769794464,0.7380897998809814,16.026,1024.713,32.073
2.0,4106,0.9426,0.0960009741841208,7.722036838531494,0.8120667338371277,0.9118255998051394,0.9077687862695114,0.9004934806883873,0.9025034687031362,0.5307514310071855,0.5590846945383896,0.5307514310071855,0.4668332056127662,0.02,7201,1010,6696,1515,0.11587975174188614,0.6960768699645996,15.8894,1033.521,32.349
3.0,6159,0.8727,0.0940009741841208,6.307155609130859,0.7635581493377686,0.9625502374862989,0.9578381482541961,0.9563538801821255,0.9568580401399557,0.5082206795761783,0.5092971736461274,0.5082206795761783,0.49356088275913307,0.04,5570,2641,5435,2776,0.04786939546465874,0.7155017852783203,15.7749,1041.018,32.583
4.0,8212,0.866,0.0920009741841208,8.149487495422363,0.7839077711105347,0.9730239922055779,0.9719630171735839,0.9728373376576641,0.9720942606716,0.5099257094142005,0.6716055226905384,0.5099257094142005,0.35892754671024785,0.06,202,8009,39,8172,0.03797904774546623,0.7454164624214172,15.8625,1035.273,32.403
5.0,10265,0.9247,0.0900009741841208,8.473579406738281,0.7334172129631042,0.9852636706856656,0.9837400667325493,0.9830582027318719,0.9833829062267015,0.5164413591523566,0.5241206600285248,0.5164413591523566,0.47462545080694285,0.08,1924,6287,1654,6557,0.021117685362696648,0.7119753360748291,15.9173,1031.707,32.292
6.0,12318,1.0947,0.0880009741841208,22.3973445892334,1.065909743309021,0.9851418828400925,0.9846782923054355,0.9827597160845972,0.9836633089108653,0.5,0.25,0.5,0.3333333333333333,0.1,0,8211,0,8211,0.018264848738908768,1.046317219734192,15.8383,1036.853,32.453
7.0,14371,1.3441,0.08600097418412081,28.17352294921875,0.716145396232605,0.9905005480453051,0.9892786771162781,0.9883434624129358,0.988752612643109,0.510230179028133,0.5108489815178923,0.510230179028133,0.5031452990911562,0.12,3209,5002,3041,5170,0.014008402824401855,0.7020598649978638,15.7664,1041.581,32.601
8.0,16424,1.5993,0.08400097418412081,31.229549407958984,1.2748111486434937,0.9919011082693947,0.9912471496588503,0.9905160551957426,0.9908679848327254,0.4992692729265619,0.37481705085986095,0.4992692729265619,0.33365557538481083,0.14,8193,18,8205,6,0.011606665328145027,1.2646839618682861,15.788,1040.157,32.556
9.0,18477,1.8524,0.0820009741841208,36.609283447265625,1.4352973699569702,0.9915966386554622,0.9906535637022224,0.9900391325958712,0.990330576370549,0.5,0.25,0.5,0.3333333333333333,0.16,8211,0,8211,0,0.012428226880729198,1.4250319004058838,15.8597,1035.455,32.409
10.0,20530,2.0925,0.0800009741841208,35.64934158325195,2.028993606567383,0.9914139568871027,0.9902178518055685,0.9884255326202657,0.9892953020964123,0.5,0.25,0.5,0.3333333333333333,0.18,0,8211,0,8211,0.011328339576721191,2.0145490169525146,15.7855,1040.32,32.561
11.0,22583,2.3004,0.0780009741841208,72.05919647216797,2.1459076404571533,0.9920228961149677,0.9912157911623823,0.9896531931109184,0.9904118808778968,0.5,0.25,0.5,0.3333333333333333,0.2,0,8211,0,8211,0.011514585465192795,2.131033420562744,15.7228,1044.47,32.691
12.0,24636,2.4541,0.0760009741841208,76.63249969482422,2.30688214302063,0.9930580928023384,0.9914377131672292,0.9915186569772515,0.9914629036231514,0.5,0.25,0.5,0.3333333333333333,0.22,8211,0,8211,0,0.010156950913369656,2.3002662658691406,15.7863,1040.269,32.56
13.0,26689,2.6399,0.0740009741841208,89.91017150878906,3.02083683013916,0.9932407745706978,0.9917188703655256,0.991649091929988,0.9916785334144791,0.5,0.25,0.5,0.3333333333333333,0.24,0,8211,0,8211,0.009479791857302189,3.006620407104492,15.7999,1039.371,32.532
14.0,28742,2.7959,0.07200097418412081,82.60321807861328,2.615554094314575,0.9923273657289002,0.9908714496114118,0.9906229620947612,0.9907416344248727,0.5,0.25,0.5,0.3333333333333333,0.26,0,8211,0,8211,0.010504810139536858,2.600959062576294,15.7837,1040.443,32.565
