epoch,step,train_loss,learning_rate,grad_norm,eval_loss,eval_accuracy_branch1,eval_precision_branch1,eval_recall_branch1,eval_f1_branch1,eval_accuracy_branch2,eval_precision_branch2,eval_recall_branch2,eval_f1_branch2,eval_lambda,eval_tn_branch2,eval_fp_branch2,eval_fn_branch2,eval_tp_branch2,eval_loss_branch1,eval_loss_branch2,eval_runtime,eval_samples_per_second,eval_steps_per_second
1.0,2053,4.088,0.0980009741841208,95.23125457763672,3.0942163467407227,0.9978075517661389,0.9976595302185983,0.9976099314431663,0.9976291251655762,0.5,0.25,0.5,0.3333333333333333,0.0,0,8210,0,8210,0.0052775428630411625,3.08369517326355,15.8982,1032.819,32.331
2.0,4106,3.8752,0.0960009741841208,77.74036407470703,3.649428606033325,0.9968331303288672,0.9954145697868306,0.9948801024342662,0.995111946853185,0.5,0.25,0.5,0.3333333333333333,0.02,8210,0,8210,0,0.0055181351490318775,3.6500096321105957,15.8955,1032.994,32.336
3.0,6159,3.7551,0.0940009741841208,84.18484497070312,2.929210662841797,0.9990864799025578,0.9985052558676543,0.998555230254243,0.9985242618228862,0.5,0.25,0.5,0.3333333333333333,0.04,0,8210,0,8210,0.002829112811014056,2.9214329719543457,15.8206,1037.887,32.489
4.0,8212,3.6621,0.0920009741841208,93.46968841552734,4.047138214111328,0.9989037758830694,0.9983213156157583,0.9985369763308761,0.9984283369836263,0.5,0.25,0.5,0.3333333333333333,0.06,8210,0,8210,0,0.0041819787584245205,4.0494513511657715,15.879,1034.071,32.37
5.0,10265,3.5101,0.0900009741841208,88.75105285644531,3.26173734664917,0.9993300852618757,0.9991408642734165,0.9990967746881544,0.9991170203054737,0.5,0.25,0.5,0.3333333333333333,0.08,0,8210,0,8210,0.0034097942989319563,3.2527942657470703,15.8531,1035.758,32.423
6.0,12318,3.4005,0.0880009741841208,83.31311798095703,3.6817078590393066,0.9979902557856273,0.9973939699885173,0.997192150861828,0.9972797040148053,0.5,0.25,0.5,0.3333333333333333,0.1,8210,0,8210,0,0.006266529206186533,3.681598663330078,15.8589,1035.378,32.411
7.0,14371,3.317,0.08600097418412081,50.496768951416016,2.6459226608276367,0.9984165651644337,0.9985059028277102,0.9980583876352298,0.9982746441048019,0.5,0.25,0.5,0.3333333333333333,0.12,0,8210,0,8210,0.005637805908918381,2.6358139514923096,15.8035,1039.011,32.524
8.0,16424,3.2444,0.08400097418412081,77.39000701904297,3.4063217639923096,0.9995127892813642,0.9993744735532325,0.9994065266686185,0.9993897986922318,0.5,0.25,0.5,0.3333333333333333,0.14,0,8210,0,8210,0.004626293666660786,3.395908832550049,15.9602,1028.811,32.205
9.0,18477,3.1511,0.0820009741841208,99.84551239013672,2.7213196754455566,0.9994518879415347,0.9991781290490519,0.9991673839143249,0.9991708445635633,0.5,0.25,0.5,0.3333333333333333,0.16,8210,0,8210,0,0.004247162491083145,2.7215867042541504,15.7787,1040.641,32.575
10.0,20530,3.0737,0.0800009741841208,106.91384887695312,2.77839994430542,0.9996954933008526,0.9995700167600994,0.9995505234010157,0.9995597244315632,0.5,0.25,0.5,0.3333333333333333,0.18,0,8210,0,8210,0.0036335578188300133,2.7700586318969727,15.8627,1035.132,32.403
11.0,22583,3.0245,0.0780009741841208,79.25341796875,2.6552894115448,0.999878197320341,0.9997202797202797,0.9997132205334099,0.9997163081017937,0.5,0.25,0.5,0.3333333333333333,0.2,8210,0,8210,0,0.0038641600403934717,2.655921697616577,15.7943,1039.617,32.543
12.0,24636,2.9896,0.0760009741841208,86.0597915649414,2.757596492767334,0.9998172959805116,0.999670136812994,0.9996573795684781,0.9996633006717005,0.5,0.25,0.5,0.3333333333333333,0.22,0,8210,0,8210,0.0037495200522243977,2.7491679191589355,15.8813,1033.921,32.365
13.0,26689,2.9007,0.0740009741841208,61.14536666870117,2.8549368381500244,0.9998172959805116,0.9998487275949017,0.9998381474901644,0.9998433891576635,0.5,0.25,0.5,0.3333333333333333,0.24,8210,0,8210,0,0.0041010621935129166,2.855803966522217,15.8267,1037.485,32.477
14.0,28742,2.8428,0.07200097418412081,105.66827392578125,2.9978644847869873,0.9991473812423873,0.998823122273905,0.9989122307197771,0.9988675804400097,0.5,0.25,0.5,0.3333333333333333,0.26,0,8210,0,8210,0.005307912826538086,2.987466335296631,15.9079,1032.191,32.311
15.0,30795,2.8008,0.07000097418412081,71.81282806396484,2.2193753719329834,0.9995127892813642,0.999406795792193,0.9994662567711962,0.9994359412130547,0.5,0.25,0.5,0.3333333333333333,0.28,8210,0,8210,0,0.004002698231488466,2.2193238735198975,15.895,1033.027,32.337
16.0,32848,2.7633,0.06800097418412081,71.99053192138672,2.873839855194092,0.9994518879415347,0.9993176924957158,0.9992737567400855,0.9992944714905933,0.5,0.25,0.5,0.3333333333333333,0.3,0,8210,0,8210,0.0046579884365201,2.864311933517456,15.7869,1040.105,32.559
17.0,34901,2.7485,0.0660009741841208,90.17642211914062,3.013927936553955,0.9990864799025578,0.9984396210922629,0.9983221113190877,0.9983777549745315,0.5,0.25,0.5,0.3333333333333333,0.32,8210,0,8210,0,0.005472456570714712,3.013045310974121,15.8249,1037.606,32.48
18.0,36954,2.6655,0.0640009741841208,59.67188262939453,1.3813837766647339,0.9071254567600487,0.9551642733418053,0.9047948846540912,0.8788278833241171,0.5,0.25,0.5,0.3333333333333333,0.34,0,8210,0,8210,0.2922888398170471,1.087001085281372,15.8662,1034.902,32.396
19.0,39007,2.6462,0.062000974184120795,74.7109146118164,2.6504526138305664,0.9994518879415347,0.9991396235308488,0.9991287352512743,0.9991318569321431,0.5,0.25,0.5,0.3333333333333333,0.36,8210,0,8210,0,0.005850511137396097,2.648963451385498,15.8631,1035.107,32.402
20.0,41060,2.5849,0.06000097418412081,70.82259368896484,2.492853879928589,0.9993300852618757,0.9991658043156668,0.9991754088868489,0.9991694653026933,0.5,0.25,0.5,0.3333333333333333,0.38,0,8210,0,8210,0.004930989351123571,2.4837067127227783,15.9003,1032.685,32.326
21.0,43113,2.5502,0.058000974184120806,111.33096313476562,1.973456859588623,0.9623629719853837,0.9761026749841745,0.963122626584259,0.9655945589814895,0.5,0.25,0.5,0.3333333333333333,0.4,8210,0,8210,0,0.07349593192338943,1.9029451608657837,15.8644,1035.02,32.4
22.0,45166,2.4851,0.056000974184120804,88.82396697998047,2.236815929412842,0.9993909866017052,0.9993256857602358,0.9993184945585536,0.9993214693998778,0.5,0.25,0.5,0.3333333333333333,0.42,0,8210,0,8210,0.005198645871132612,2.2278621196746826,15.8771,1034.194,32.374
23.0,47219,2.4343,0.0540009741841208,65.47138977050781,1.9920588731765747,0.9990255785627283,0.998756598103056,0.998914137021524,0.9988345402072437,0.5,0.25,0.5,0.3333333333333333,0.44,8210,0,8210,0,0.006035428959876299,1.9895814657211304,15.8028,1039.057,32.526
24.0,49272,2.3785,0.0520009741841208,76.136962890625,1.850795030593872,0.9991473812423873,0.9991581962067692,0.9990917522085921,0.999123415961352,0.5,0.25,0.5,0.3333333333333333,0.46,0,8210,0,8210,0.007600936107337475,1.840097188949585,15.8634,1035.085,32.402
25.0,51325,2.324,0.0500009741841208,95.7666015625,1.8049758672714233,0.998964677222899,0.9986439476969617,0.9986919282402141,0.9986667150060579,0.5,0.25,0.5,0.3333333333333333,0.48,8210,0,8210,0,0.006384494714438915,1.8017865419387817,15.8922,1033.212,32.343
26.0,53378,2.2435,0.048000974184120804,62.6578254699707,1.9851561784744263,0.9992082825822168,0.9988342253564118,0.9989758741270315,0.9989020825425837,0.5,0.25,0.5,0.3333333333333333,0.5,0,8210,0,8210,0.006572602782398462,1.9752367734909058,15.7933,1039.683,32.545
27.0,55431,2.1751,0.0460009741841208,106.59027099609375,2.090331554412842,0.998964677222899,0.9987947154627566,0.998848925095686,0.9988202922702437,0.5,0.25,0.5,0.3333333333333333,0.52,8210,0,8210,0,0.006754336878657341,2.087554454803467,15.866,1034.917,32.396
28.0,57484,2.1266,0.0440009741841208,96.52068328857422,1.7793009281158447,0.9991473812423873,0.998947389813461,0.9989141799619646,0.9989288842837176,0.5,0.25,0.5,0.3333333333333333,0.54,0,8210,0,8210,0.007016817107796669,1.7692852020263672,15.8192,1037.976,32.492
29.0,59537,2.0415,0.0420009741841208,71.23619079589844,1.7913601398468018,0.9984165651644337,0.9975915358807967,0.9981313294205344,0.9978596673348646,0.5,0.25,0.5,0.3333333333333333,0.56,8210,0,8210,0,0.008757101371884346,1.7856394052505493,15.8381,1036.741,32.453
30.0,61590,1.9763,0.0400009741841208,116.27461242675781,1.466070294380188,0.9989037758830694,0.9988035426844164,0.998658185473115,0.998729187178916,0.5,0.25,0.5,0.3333333333333333,0.58,0,8210,0,8210,0.008424659259617329,1.4551951885223389,15.7987,1039.326,32.534
